Date,XLC_long,XLY_long,XLP_long,XLE_long,XLF_long,XLV_long,XLI_long,XLB_long,XLRE_long,XLK_long,XLU_long,XLC_short,XLY_short,XLP_short,XLE_short,XLF_short,XLV_short,XLI_short,XLB_short,XLRE_short,XLK_short,XLU_short
2018-10-11,1.0338422726630805,0.9877286938443232,0.960761055295393,1.0227047255578972,0.9767136774860462,1.0112221033843043,0.9858997533528273,0.9594100674757433,0.9549887047488985,1.0205358006307357,0.9950434864725995,0.9664546769900212,1.0119891090909716,1.0397597080527756,0.9767354405438303,1.0230524761436746,0.9887175574742654,1.0138043819676248,1.0404638173586431,1.0455884705904652,0.9791394188286359,1.0031167061778832
2018-10-12,1.0360798476747932,0.9900723875233459,0.9633618432983068,1.0148966690412962,0.9661332501955453,1.0145561510476697,0.9785876867520853,0.9468031055537715,0.9493669946241596,1.0321649451669739,0.994959950141524,0.9643629509188717,1.0095878500276296,1.0369450700533354,0.9841925347871107,1.0341348768386924,0.985457708375642,1.021323407239577,1.0541358520509012,1.0517435122806957,0.9679819917049142,1.0032009202754717
2018-10-15,1.039685370735721,0.9937859336965098,0.9713331472461662,1.0116236549577544,0.9668268671103628,1.0125294518702757,0.9860927007526581,0.9482544842236795,0.9577547602289819,1.0238402188280888,1.0003902998947636,0.9610070002491955,1.0058011055994556,1.0283649042639893,0.9873665288749205,1.0333924394547882,0.9874262798784207,1.0134906431713044,1.0525199402716963,1.0424512384736677,0.9757890628708592,0.9977255924805261
2018-10-16,1.037352100406494,0.990286201051744,0.9740203244751791,0.9998024512413676,0.9632064848415152,1.0209025348853473,0.9805759651402334,0.9454575984193614,0.9657249565094366,1.0215724601138407,1.007865033550665,0.963163699942175,1.0093431510682565,1.0255199496140952,0.9989042789298651,1.0372620833298547,0.9792607868180324,1.0191606576839103,1.0556243580505562,1.0337762192219213,0.9779503904978656,0.9902707690318653
2018-10-17,1.0412670577228202,0.981933141773228,0.9785231084781755,0.9933384615493296,0.9727679579953834,1.026126775437727,0.9732329584363839,0.9392326531353673,0.962890781202395,1.016605434833558,1.005966319677566,0.9595287289690304,1.0178569556272647,1.0207790887636154,1.0053624616981893,1.0269654815945417,0.9742496386045306,1.026792604425132,1.0625746473922484,1.0368101089580999,0.9827053192984362,0.9921363371235185
2018-10-18,1.0419429689994415,0.9783862382682986,0.9826907617901978,1.0015119784868103,0.9697169964493926,1.0274617430791761,0.9708825534588142,0.9404265413441381,0.9698027550937525,1.0184083134606348,1.0093707831157508,0.9589058759906882,1.0215336218378699,1.0164314619030244,0.9970900073162451,1.0301864267003629,0.9729821619404745,1.0292723585553765,1.0612239752896278,1.0293675157343232,0.9809625601549464,0.9887786781051585
2018-10-19,1.0424606812696997,0.9693923086013853,1.005317859632695,0.9931269875635546,0.9738592051624821,1.018604291365557,0.9678555399863389,0.9341876525738997,0.9799049560358047,1.0187897131856165,1.025222854530423,0.9584294225255818,1.0309241888632796,0.9930274623612209,1.00543797602816,1.0257859189146799,0.9813699608786354,1.0324814195124346,1.068264246965371,1.0186448430748047,0.9805951840782634,0.9732500037262106
2018-10-22,1.0477947672410013,0.9779485763609231,0.9994576311705183,0.9857336733160139,0.9570677698140077,1.0145028787086905,0.9688478935645553,0.9303407360939729,0.9681721145064474,1.0339247143960075,1.0193498349721646,0.9535253095657054,1.0218248146249747,0.9988160472778147,1.0129229391862191,1.043472682922787,0.9853214494132264,1.0314228042658766,1.0726632810622625,1.0308415346466526,0.9660275955898388,0.9788252952657044
2018-10-23,1.0523951817898014,0.983437351647888,1.0057674053153511,0.9639800621376671,0.953850941107516,1.0138235720792215,0.9577874436390003,0.925159067145046,0.9767266075823403,1.0376766180516235,1.0145018701525932,0.9493387915147269,1.0160897822053856,0.9925103235792756,1.0352765752333273,1.0469799297309395,0.9859812162870243,1.0431976146921926,1.0786376362640677,1.021733312422164,0.9625220768447562,0.9834805278788378
2018-10-24,1.0431596175430513,0.9858119857899861,1.0213319939929912,0.9493458214681816,0.9564972300390244,1.0088886535700183,0.954057388543371,0.9195731291652354,1.0024730399607824,1.037221378777789,1.0438413682502412,0.9576699579365031,1.0136363046308163,0.9771508926977596,1.0509931726573947,1.044075271067667,0.9907806084968568,1.0472602954093744,1.0851502492328342,0.9948005070364343,0.962944345057887,0.9550381701802414
2018-10-25,1.0537079505183498,0.9967491561474536,1.0169494529166807,0.9473058214926778,0.9554858322036618,1.0051360058686367,0.9438651780243923,0.9174698529869283,1.0057095155013414,1.0456492247895273,1.0247289003776772,0.9479860884434076,1.0023904351302777,0.9813438524309203,1.0532515973515277,1.0451792737097558,0.9944659017746557,1.0584481940904766,1.0876322385349437,0.9915888022020727,0.9551200301873385,0.9725246742601089
2018-10-26,1.0489819089151338,0.9844242130215918,1.0041376258636876,0.9535981137910525,0.9571560383623265,1.0101891919553307,0.9509605164887571,0.9257213353048787,0.9881177660273843,1.05165353265091,1.0086326414053104,0.9522379512969142,1.0147851334620424,0.9937071097007908,1.0462555811085124,1.0433522818266499,0.9894663582012501,1.0504914981990283,1.0778503605195668,1.008933553863117,0.9496355574120899,0.9878009185508064
2018-10-29,1.0407271655866261,0.9816446002407239,1.0174761799061263,0.9404599588022101,0.9702286124798211,1.0179526015999374,0.9402389160165489,0.9278976974358779,1.0069893108602381,1.0423594920591266,1.0232672811072792,0.9597313883226768,1.017650473108807,0.9805071103743052,1.0606703201728525,1.029102463105167,0.9818622057024446,1.062335260319382,1.0753163444846592,0.989664459176512,0.9580280090551148,0.9734685343438829
2018-10-30,1.0480086884687214,0.980701018751758,1.0328512958235492,0.9499645669483588,0.9741416479568079,1.0147984207823229,0.9461098854902857,0.9374208276120262,1.016718217175479,1.0315903887480184,1.0259886600707155,0.9530165582540319,1.0186286643487195,0.9656906352787865,1.0499508252372756,1.0249519831092282,0.9849045584896962,1.0557019059900026,1.0642802382874295,0.9801029348355769,0.9679258443826072,0.9708795951294245
2018-10-31,1.0542559559944653,0.9820322218297173,1.01966313097716,0.9468718959387683,0.9783781845308412,1.0060612923668923,0.9435482238527917,0.9417323554187458,0.9979088247853957,1.0401130808546886,1.0130000329118563,0.9473355467687399,1.0172459783033796,0.978021246026112,1.0533690079692253,1.0204944726720369,0.9933843091753877,1.0585602960297626,1.0593852394711478,0.9982349407075762,0.9599291297527109,0.9831705624354483
2018-11-01,1.04504490678933,0.9907938513816403,1.0234333368773103,0.9460415964129644,0.973545850072374,1.0087768559035846,0.9504256679981105,0.9597043365971601,0.9966946325533506,1.0361843443231336,1.007583943607994,0.9556124308455576,1.008170173836932,0.9744050110557386,1.054292693413439,1.0255348248415133,0.9907029633882217,1.0508445385026386,1.0391679755373846,0.9994495297368133,0.9635549938142073,0.9884271659833991
2018-11-02,1.0429312639806751,1.001178256243789,1.0200081773347085,0.9485971620562198,0.9779580588935057,1.008061053265282,0.9542765715033029,0.962230091146809,0.9910889131741608,1.0248548105131101,1.002420337506625,0.9575451930926111,0.9976036495892632,0.9776660858143156,1.0514447063952799,1.0208869966984349,0.9914059412478121,1.046586761116159,1.0364330881955504,1.0050707435112016,0.9740904057223712,0.9934925985733178
2018-11-05,1.0305407505695847,0.9965546407935184,1.0308852210997081,0.9596339275367408,0.9886901430985502,1.0120347464805326,0.9539823303567452,0.9602961899321927,1.0050092577253602,1.015594817798238,1.016426039286293,0.9689212798650553,1.002210756883815,0.9672405646868819,1.0392113273547339,1.0096838115385327,0.9874979011052687,1.0469094651390376,1.0385161234555897,0.9909540170883449,0.9828917207653284,0.9796116341362476
2018-11-06,1.0274911353950014,0.9941110281283744,1.0349710962335312,0.9585000683451712,0.9882442224765643,1.011505906492081,0.9579683214446926,0.9706077819485154,1.0076430591405314,1.0126142330431225,1.0230526911699749,0.9717885483708568,1.0046682386900458,0.9634069427755471,1.0404392115319105,1.0101392007586976,0.9880139193353072,1.0425351998459147,1.027364611370341,0.9883570498738498,0.985776327921156,0.9732249960241585
2018-11-07,1.015440824157892,0.9978457995956017,1.0334131645184885,0.9552572601860294,0.98210968673225,1.021964588918208,0.952988833814087,0.9693352757006339,1.008788626472757,1.010856209416488,1.0341907579048382,0.9831855853487237,1.0008938048836393,0.9648571496809424,1.0439592371173776,1.0164096497963435,0.9777981373526224,1.0479542633116823,1.0287115281282064,0.9872334083833044,0.9874877576231211,0.9626294078913931
2018-11-08,1.0084700382678953,1.0000865125555432,1.034593742184265,0.9361560084573103,0.9865873967997117,1.0241632869442288,0.9531593239706445,0.9667678192503308,1.0117736024277417,1.0126697379696772,1.032542047610049,0.9899349458654043,0.9986462474744316,0.9637548908355087,1.0648341668497276,1.0117755566975355,0.9756944609065338,1.047766783794528,1.0314362531171788,0.9843122136863682,0.985716153286429,0.964164034847519
2018-11-09,1.0016006027808628,0.9968313517748831,1.0440386136224842,0.9429583829226159,0.9862183829187523,1.0300986266663732,0.9528349917690948,0.9617608997043393,1.0175622462196972,1.0095195398988226,1.034303744270749,0.9966781251260011,1.001896720366247,0.9549567117331696,1.0570967804729634,1.0121539917211815,0.9700400128665406,1.048123308143766,1.036778092422692,0.9786806842894463,0.9887825045439663,0.962519002991926
2018-11-12,1.0123292856780506,0.9973823958597025,1.044757356416084,0.9393827503313383,0.9827554184888276,1.0336513570027708,0.951535976557277,0.9640832618460021,1.0285666024156555,1.0011735919181306,1.0357684096999755,0.9860021695351677,1.0013428761674519,0.9542992951914802,1.0611052179277305,1.0157080253223025,0.9666944200349266,1.0495522314441283,1.0342745864141945,0.9680968100428972,0.9969570143191503,0.9611559910948263
2018-11-13,1.0117627001688447,0.9989813355790641,1.0429784745130122,0.9194098015079354,0.9899151218933057,1.0281962747892694,0.9575765094660504,0.9628909290449936,1.0316318116007261,1.0050642908043774,1.0403159683086587,0.9865540201525584,0.9997375872591552,0.9559241564436217,1.083666203006966,1.008308251105806,0.9717961378442221,1.0428894725472415,1.0355537285416803,0.965211805584059,0.993082701635956,0.956936019563877
2018-11-14,1.0262726866160934,0.9990160151090569,1.0382275509192598,0.9235645622224881,0.9825229621441793,1.0263496103084528,0.960794743930736,0.9678625900673247,1.0346060580197654,1.0029091939210926,1.0302953278974167,0.9724055587994136,0.9997028814759663,0.9602785345440962,1.0787691769359393,1.01583776096346,0.9735415063641765,1.0393845172666647,1.0302068902306925,0.962429051384265,0.9952121071423706,0.9661535189013183
2018-11-15,1.019106091601779,0.9860044693108335,1.0330982531345687,0.9283775192490319,0.9880539013946436,1.0256921594740198,0.9636372423097723,0.971868107086456,1.0214876774719033,1.0129382150911492,1.0206588212170615,0.979195992687469,1.0127233732701046,0.9650227301258475,1.0731474046175449,1.0101192819449591,0.9741651298052396,1.036309512096009,1.0259433601858352,0.974632257086097,0.985260056296965,0.9751900976249561
2018-11-16,1.01048964960584,0.979294294126604,1.0348267204310981,0.9372362485435758,0.9869062735323468,1.0336207289817794,0.9609040805556135,0.9793223574124207,1.034803666302047,1.0075073343555172,1.0360533778952687,0.9874749987136093,1.0196153818352949,0.9634081593680621,1.0629072575291714,1.0112925388194747,0.9666348626852713,1.0392487940161876,1.0180743514475885,0.9619270698037831,0.9905425402427894,0.9604813439083985
2018-11-19,1.0022680326201923,0.9733840959861899,1.0386817282710596,0.951775207312143,1.0016478909700404,1.0362686692686671,0.9617287432221682,0.9804691701885697,1.0445677139505718,0.9942581740714963,1.0423183739598498,0.9955093622773462,1.0257689242073915,0.9598192048753722,1.0464188163105974,0.9961866588340215,0.9641585274843162,1.038356894711117,1.016882159045901,0.9528506603844638,1.0035686060949183,0.954673330568474
2018-11-20,1.0134479758271397,0.9709445770616706,1.0274804325232423,0.9370603752477605,0.9963589641512369,1.0438923150529373,0.9593401256568227,0.9792396304960121,1.0385781698263672,1.0000496863362671,1.0398772678407113,0.9844048096327316,1.028339731264037,0.9701700356309493,1.0625968770887353,1.0014467491151868,0.9570653832916896,1.0409358313762465,1.018157361790889,0.958314299551106,0.9977228609531541,0.9569091722913591
2018-11-21,1.0209558924383806,0.9774919286753717,1.0181632837679688,0.9487894354599514,0.9940465030752837,1.0347657313335468,0.96288908794922,0.9840636699202762,1.0365391956290368,1.0023409642354566,1.0241814913103429,0.9771120532222262,1.0214053480273542,0.9789674961506444,1.049296493162711,1.0037710184902724,0.9654328530197327,1.0370850156795401,1.013141601500534,0.9601956968175671,0.9954369141926556,0.9713526388355721
2018-11-23,1.0165016295888214,0.980208690292845,1.0238491927364763,0.9249458291995205,0.9920910436078404,1.0425093311286446,0.9673068907110994,0.9794843174955011,1.0355413263069244,1.0030774605014894,1.0254264497149426,0.9813750326033721,1.0185665370213512,0.9735004751384146,1.0756658976884832,1.0057456077425657,0.9582081011590485,1.0323267967902483,1.017856268438546,0.9611200707661057,0.9947054908581486,0.9701718972953192
2018-11-26,1.0180478523766796,0.9846163575741205,1.0198110628768793,0.9245057452331608,0.9978520241659586,1.0380107577295319,0.9589183144931179,0.9761101917234967,1.0311532427941463,1.0018969495169112,1.0300423683702782,0.979882241647926,1.0139863874639239,0.9773400262802012,1.0761776934064469,0.9999053363985699,0.9623429029742242,1.0412792317412425,1.0213625778364508,0.9651927958512259,0.9958761489624504,0.9658047049327146
2018-11-27,1.0167716011963217,0.9838592917804133,1.0278101252979153,0.9189545322797282,0.9955725093655431,1.0457580239422075,0.9540855284974006,0.9611336010431426,1.0354040645723306,0.9989141145650874,1.0374983453350812,0.981110647429241,1.0147660357028836,0.9696740926956622,1.0826396235595432,1.0021895418299716,0.9551603891113352,1.0465271028192398,1.03703348199685,0.9612138891412655,0.99884105886286,0.9588137132477123
2018-11-28,1.0070987768980453,0.9877309769872916,1.028697653842167,0.9144121964538123,0.9939973034861951,1.0500047658705507,0.9551918115563693,0.9555240174771727,1.034427258442454,0.9999912271420587,1.0346522405738612,0.990444219392291,1.0107727262106658,0.9688367654357858,1.0879910447407968,1.0037752172515615,0.9512815571254799,1.045313631730936,1.0430860494772258,0.962120703834352,0.9977640250606447,0.9614439673456269
2018-11-29,1.0133674823120207,0.9855451146482842,1.0310832960794782,0.9223052235151835,0.9875095743582496,1.0554727656758072,0.9577904472008111,0.964340139073571,1.036552927075477,0.9935012870547693,1.034471958081952,0.9842791805869924,1.013009580259993,0.9665899459742551,1.0785997190432919,1.0103267659248152,0.9463276678307074,1.0424698162478334,1.03346203869414,0.9601436196221648,1.004239510613056,0.961611493696479
2018-11-30,1.0036343152627922,0.9860362246482457,1.0356909497263735,0.9152381006022496,0.9872277236794722,1.0713412971112037,0.9613423296727981,0.9613984116961614,1.043956344632424,0.9940200909312762,1.0492163997888175,0.993732961031845,1.0125047843581838,0.962270496996122,1.086864441603664,1.0106151289869636,0.9321000810719512,1.0386039077093556,1.0366146229842232,0.9532859436221973,1.0037150992631805,0.9479055401395082
2018-12-03,0.9883270643896208,0.9895762484198021,1.0322380104005713,0.9243083233255454,0.9814829051692263,1.0537117277837067,0.9600274487155167,0.9670466334927056,1.043625108602365,0.9964586318936987,1.058431901565379,1.0088891982231483,1.008869734330766,0.965478656381907,1.076093361871637,1.0164960421344391,0.9474383519327242,1.0400244635907032,1.0305245054669432,0.9535884109170226,1.0012527744002475,0.939579874251207
2018-12-04,0.9998157068651226,0.9905572367342047,1.0254892439493162,0.9256522730027532,0.967924691550529,1.0602462192507378,0.9496252806242368,0.9660294627108345,1.0426979869460926,1.0065714622631745,1.0625290350204084,0.9971615346658018,1.0078696199669528,0.9717909505426933,1.0745287158657137,1.0305379275399142,0.9415629045375773,1.0512934218937064,1.0316084443181415,0.9544355469811553,0.9910912893767959,0.9359428106566822
2018-12-06,1.012938668609636,0.9970361098507957,1.0270964372138833,0.909895930148111,0.9558461407559944,1.057683828161625,0.945762669387325,0.9542459371133897,1.0718846194771523,1.0110947509821104,1.0638206853067462,0.9840734099417471,1.0012775128744227,0.9702679156795829,1.0928192158170797,1.0433978171699076,0.9438384631320058,1.055569569409523,1.0441918954232987,0.9277195084608276,0.9866375648110366,0.9348050433491212
2018-12-07,1.023580133154772,0.9936346655960145,1.021734300968794,0.9244920009274517,0.9578842452263817,1.0523461613933616,0.9423448634580781,0.9508810647236339,1.0652073567025961,1.0102792672052692,1.0702015161431109,0.9737351904362364,1.0046934269119974,0.9753333687077578,1.0752887861332223,1.0411730304967257,0.9486016022338157,1.0593841965351607,1.0478739362283613,0.9334987003873773,0.9874333229998157,0.9291980525009679
2018-12-10,1.0291335586158408,0.9922315022605053,1.0210216370269487,0.9084684903070067,0.9428455522741819,1.0546865381103696,0.9428816579351451,0.9518095580608075,1.0603070773989307,1.0214031783363118,1.0721203247058593,0.9684521982954639,1.0061122069011441,0.9760136678055736,1.0939259417466467,1.0575193495783712,0.9464919493600454,1.0587807321264882,1.0468507336385942,0.9377930796298068,0.976560962367032,0.927532054880208
2018-12-11,1.0298063579481804,0.9923553125361929,1.029332616922863,0.9085688003993714,0.9335072167417626,1.0577275409217943,0.9371338857865207,0.9485047906376253,1.0620890968077672,1.0223125508202189,1.0764592060617542,0.9678190695951499,1.0059866645963238,0.9680690467739476,1.093805154054583,1.067993462220223,0.9437629065828885,1.0652350207982437,1.0504854924747122,0.9362169650258447,0.9756915136646294,0.9237783236551063
2018-12-12,1.034910083811677,0.9970490730291388,1.026120917042207,0.9080110661906823,0.9344737320087376,1.0621687014730192,0.9375884718096705,0.9524005268404675,1.039855460013085,1.0227585815429225,1.0691923003608133,0.963022553067014,1.0012284289089015,0.9710895934766114,1.0944765974849413,1.0668877053843326,0.9398002579533818,1.0647182953237206,1.0461708971200137,0.9558156107740854,0.9752658235069309,0.9300145190713123
2018-12-13,1.0306345409597322,0.9924810772064683,1.032580711312205,0.9111576625445151,0.9279467859865425,1.0635192905854944,0.9352987525438915,0.9415912953497549,1.0471916686591034,1.0249665081189876,1.0785045782934053,0.9670011056557203,1.0058155725154843,0.964976240861525,1.0906838286528946,1.0743395129914,0.938605265110406,1.0673184830038491,1.0580443716584322,0.9490723055577314,0.9731604240809976,0.9219144292371307
2018-12-14,1.0424227279055984,0.9970984392209982,1.022082994425641,0.9056567013427734,0.9347562764766574,1.0446908019705048,0.9399261986269132,0.9500772044202916,1.0531859103796286,1.027474839322912,1.0780535595746634,0.9559407449193976,1.0011361738601188,0.974786657875757,1.0972686489001737,1.066455758440656,0.9552222825021371,1.0620378614697357,1.048508951806073,0.9436397099975952,0.9707788744022412,0.9222999636827259
2018-12-17,1.0451059407566128,0.9941508457243498,1.0062127266974557,0.9055164134976746,0.9422193498615671,1.0420154618337252,0.9430168193520031,0.9504174130555461,1.0217845185482106,1.034903264208247,1.045052432516,0.9534801380821604,1.0040957035908393,0.9899225375672539,1.0974386177791324,1.0579411993119365,0.9576685034386132,1.05854571896931,1.0481334962137419,0.971774913848394,0.9637603493028634,0.9505331975674162
2018-12-18,1.0510388912354034,1.0031738255088103,0.9947330434412661,0.8850398552847131,0.9396280012596872,1.0339422955776276,0.9487734651436034,0.9566235604681661,1.032382075764547,1.044736516855174,1.0381141529001647,0.9480673371199377,0.994982463609071,1.0012163692570337,1.12225513728904,1.0608508131381769,0.9650881793740185,1.0520838270568111,1.0412892708278723,0.9616960370754898,0.9546030692617805,0.9568439480174953
2018-12-19,1.0462278182802356,1.0005047330264596,0.9908546646034047,0.886821682038864,0.9406669553189205,1.0341070280840103,0.9451433102015251,0.9563929358719468,1.028828519096747,1.0467580165159762,1.0376682017791707,0.952407063426292,0.9976297617603589,1.0051200260263047,1.1199957314366769,1.0596778220639715,0.9649344170264015,1.0561092635225042,1.0415403067918148,0.9650062857180921,0.9527559721711932,0.9572549872370675
2018-12-20,1.0469617843358625,0.9966998410565427,0.97940928821532,0.8755244380196042,0.94625928731039,1.0344336036666923,0.9432921857705706,0.957476977890041,1.0228405151642324,1.052689404704658,1.0384709919998365,0.9517389159698008,1.001423720293658,1.0167301818080074,1.134263385616579,1.0533779620003534,0.9646296864608679,1.0581777219651154,1.040359752844005,0.9706228304838364,0.9473572406297416,0.9565144085616105
2018-12-21,1.036847841225964,0.9974845625272979,0.9770150823441034,0.8835254077196911,0.945013563784847,1.0403126163592544,0.9448829552924847,0.9663722365565305,1.0152928040358267,1.0519813719359061,1.0357627301057222,0.9609329795885613,1.0006352796194777,1.0192156201227323,1.1238979331104626,1.0547647042243395,0.9591473914636599,1.056393209282552,1.0306944874418584,0.9777852185888395,0.9479944275977898,0.959008933246301
2018-12-24,1.046429133171312,1.0091092339254863,0.9601822654441108,0.8690459826403591,0.9470736323425631,1.039729704226851,0.9409062461593138,0.9635524958595848,0.9899083396766865,1.0633433264589762,0.9956082062552819,0.9520532008483511,0.9889738898075503,1.0367755024880856,1.1423166404584373,1.052465385266145,0.9596848247721245,1.060839229289626,1.033701911581767,1.0022319140972682,0.9377555870043787,0.996187860391993
2018-12-26,1.0445243146390555,1.0097810696202756,0.9655588251478655,0.8831242669671384,0.9478585789662183,1.0385835409836608,0.9370925283933458,0.9643109994947592,0.9990596309462821,1.0513380373938672,1.0033262547308328,0.9537862265480219,0.9883154596415686,1.0309700574292362,1.1238114534179027,1.051593088622604,0.9607427492179967,1.065139064084104,1.0328881866825106,0.9929666965028956,0.9483429736125203,0.988465318383044
2018-12-27,1.0401377774831047,1.0061808776002286,0.9715385739272793,0.8815812019990972,0.9528385174049192,1.0429944432780467,0.9416071355234953,0.9756065270106251,0.9978985392365192,1.047456984940343,1.0108857441487098,0.9577917041256623,0.9918391199062918,1.0245852139769684,1.1257750661837573,1.0460681411672403,0.9566624396139888,1.06000757037605,1.0207893752621306,0.9941207070981274,0.9518438160567307,0.9810177976199601
2018-12-28,1.0384086347299153,1.007789137849441,0.9720920432755779,0.8758697527859208,0.9535162829514198,1.0454105582460163,0.9403208616070956,0.9714731292987385,1.0020353448120956,1.046991606570217,1.0135300931494893,0.959383953364279,0.9902537832479728,1.024001524841123,1.1330685600801655,1.0453240602632632,0.9544463142505772,1.0614555841362716,1.025114201256228,0.989999562590725,0.952266714113739,0.9784515793822424
2018-12-31,1.0297934874364298,1.0084485675608217,0.9718875951300533,0.8727148299443725,0.9554340260737636,1.0528011623263127,0.9415484489926467,0.9720767133969453,0.9994813961281844,1.0444457939891523,1.013701497477091,0.9673434731456119,0.9896058274981476,1.0242168904684998,1.1371499247692265,1.0432216703376445,0.9476987883442392,1.0600698555635997,1.0244772895269547,0.9925228349413878,0.9545821983698749,0.9782861073985406
