Date,L8_X1,L8_X2,L8_X3,L8_X4,L10_X1,L10_X2,L10_X3,L10_X4,L12_X1,L12_X2,L12_X3,L12_X4,L14_X1,L14_X2,L14_X3,L14_X4,L16_X1,L16_X2,L16_X3,L16_X4,L18_X1,L18_X2,L18_X3,L18_X4,L20_X1,L20_X2,L20_X3,L20_X4,L22_X1,L22_X2,L22_X3,L22_X4,L24_X1,L24_X2,L24_X3,L24_X4,L26_X1,L26_X2,L26_X3,L26_X4
2019-03-22,-0.006865714720091884,-0.006040410690184833,-0.0066206990351406324,-0.007905096002358733,-0.005727527306476716,-0.004896276314668749,-0.005476564659624549,-0.007190327256487234,-0.005157899085130117,-0.00748095216919115,-0.007324642886288334,-0.00748095216919115,-0.007324642886288334,-0.00748095216919115,-0.00676618342331965,-0.0034484095176996335,-0.0064475178488252165,-0.0028579615202431333,-0.0018453469759870998,-0.005753568879063617,-0.0018453469759870998,-0.0010140959841791332,-0.0051631208816071165,-0.005753568879063617,-0.0051631208816071165,-0.0015837242055257333,-0.0005919512402151664,-0.0015837242055257333,-0.0018763482074332664,-0.0010140959841791332,-0.00029932723830763323,,-0.00029932723830763323,,,,,,,
2019-03-29,-0.00019579493138343338,-0.0007900897524258834,-0.00038258122061733327,0.00022531254604958337,0.0011857660086806664,0.0026624398657065667,0.0008406343556635334,0.0014485281223304502,0.0026624398657065667,0.0018013960060450501,-0.0008569838586918665,-0.0011152188483660999,0.0007113633706061334,-0.0011152188483660999,-0.0008569838586918665,0.0011995367894761333,0.0011862460316021,0.0015524046731907335,0.002734590703823183,0.0030962929810541165,0.002734590703823183,0.0030962929810541165,0.0012744874710110834,0.0027478814616972167,0.0021355313306726,0.0027478814616972167,0.0021355313306726,0.004079341034463984,0.0028838642459575,0.0028838642459575,0.0012744874710110834,0.0033310081191790836,0.0028838642459575,0.0033310081191790836,,,,,,
2019-04-05,0.0026152090729566835,-0.0002427848298186667,3.994389732861676e-05,0.0009307781998144833,0.00219245271395965,-0.0014523907552196668,-0.0014825352729109832,0.0014218749157416332,0.0009199294377861335,-0.0014825352729109834,0.0010850546799554333,0.0009383294084004167,0.0009199294377861335,-0.0014448395466337333,-0.0003658612295402501,0.0009383294084004167,-0.0010522277053280167,0.00025196293261265,-0.0007323587016699833,0.0011488647754086666,-0.00044195475176104994,0.0011488647754086666,0.0016043939674869,0.004508804156139516,-0.00044195475176104994,0.0019412142032731,-0.0006147552166919999,0.0019412142032730997,0.00039868820416766673,0.0007355084399538668,0.0007355084399538668,0.004508804156139516,0.00019799543814944974,0.0007355084399538668,0.0020588176882510834,,0.00019799543814944974,,,
2019-04-12,-0.0021975884203420835,-0.0042976620017813,-0.0016436217495506165,-0.00245227551917545,-0.0034194877172654993,-0.0033656609371396163,-0.0014150478422139167,0.00024755728531003333,-0.0021824529499037664,-0.002733633606737533,0.00024755728531003333,-0.0025338265163373334,-0.0012655873557004,-0.002733633606737533,0.0028605393186220667,0.0022892965573323336,0.0020931342109322165,0.003591143381504333,0.003777404912825433,0.0006763210267447667,-0.001231979692165333,0.00080366457616145,-0.0008032159507305999,-0.0004760653109137165,-9.108408094508317e-05,0.00080366457616145,0.0004186833461928166,-0.00033213983328026647,-9.108408094508317e-05,-0.001231979692165333,-0.0003372310350587998,-0.0003372310350588001,-0.0012655873557004,-0.0012655873557004,-0.0003372310350588001,-0.0005897775138322167,-0.0012655873557004,-0.0012655873557004,,
2019-04-26,0.00408415505665395,0.004067286917797133,-0.00214839575979955,-0.00191902407472575,-0.00214839575979955,0.001114789080175733,-0.00198066101439565,-0.0009496261120410999,-0.0023455589430236667,0.0024490849714884,-0.0022990242104476166,0.0007227514770578166,0.0004933797919840165,0.0042350216632010326,-0.0022990242104476166,-0.002276639467256533,0.0004933797919840165,0.0011220716162729663,-0.0007719966235615167,-0.0004907027755438999,-0.004560173227354583,2.4785061566533163e-05,0.003926520767973316,-0.00033025056623723335,0.0014426176607694,0.00376642693278355,0.003926520767973316,0.0026222472713841663,0.0042350216632010326,0.00376642693278355,2.4785061566533163e-05,0.00018487889675629973,-0.00018001903187171687,0.0042350216632010326,0.0042350216632010326,0.00018487889675629973,0.0042350216632010326,0.0042350216632010326,0.0042350216632010326,
2019-05-03,-0.00042883407803288333,0.0006221178065778332,0.0007807063178299166,-0.0007450020125104,0.0007807063178299166,-0.0007450020125104,-0.00019354037873623714,-0.0004954598269646,-0.0004954598269646001,-0.00019277316459545386,-0.0001793134993469166,-0.0005725691526358166,-5.546446787462948e-05,0.00047838273197489987,0.0010302485033757166,-0.0005725691526358167,0.0012442623881411038,0.00047838273197489987,0.00027001569157495,-0.00028857883300094616,0.0008785457560433872,-0.0004606486163614001,0.00011266609987718327,0.0005878266832334371,0.0003266799846425705,-2.070338123500001e-05,0.0006645318712779999,0.0005878266832334371,0.0005878266832334371,0.0010302485033757166,0.0006645318712779999,0.00011266609987718327,0.0010242869643414204,0.00033864757420176656,0.0010302485033757166,0.0010302485033757166,0.0010242869643414204,0.0010302485033757166,0.0010302485033757166,0.0010302485033757166
2019-05-10,0.002590767560203283,0.00039592282148709964,0.002590767560203283,0.003060505287760716,0.003060505287760716,0.003060505287760716,0.0009859937580395663,0.0019990031773405663,0.003060505287760716,0.0028866700429600834,0.002331653699376533,0.0015582305956823334,0.0059887809438826,0.0022259104422818667,0.0033374610375697163,0.004961181572681233,0.0059887809438826,0.0059887809438826,0.0033374610375697163,0.00492727883346245,0.003684229651058283,0.005845171650555684,0.0017424824026082164,0.0031938517442427995,0.0038888005934082,0.004221451115444167,0.00276633683396505,0.004817572279354317,0.003684229651058283,0.003684229651058283,0.004961181572681233,0.004817572279354317,0.003684229651058283,0.0041674393335629995,0.0015054927723632161,0.004961181572681233,0.0041674393335629995,0.0041674393335629995,0.004961181572681233,0.004961181572681233
2019-05-17,0.0019023458886008153,0.0029305485801834983,0.003020088194404183,0.0029305485801834983,0.0026139811975851818,0.002295673984940932,0.002295673984940932,0.0025309667464933497,0.002295673984940932,0.002295673984940932,0.0026218061706113167,0.0020297173494832834,0.002069946026460582,0.0016557887321862986,0.00114040909684785,0.0015260204409883154,0.0016557887321862986,0.0016557887321862986,0.0016557887321862986,0.0015260204409883154,0.0016557887321862986,0.0022656671113052834,0.0016935260101955166,0.00033359522221988464,0.0016935260101955166,0.0013471128675661,0.0008330330421249335,0.0024760530232795833,0.0016935260101955166,0.0022656671113052834,0.0022656671113052834,0.0023865134090588986,0.0022656671113052834,0.0022656671113052834,0.0016089455255346833,0.0008130853221066667,0.0016089455255346833,0.0016089455255346833,0.0016089455255346833,0.0023865134090588986
2019-05-24,-0.0003983374018218666,-0.0003983374018218666,-0.0016872051907087665,-0.0013516331850777835,-0.0005108398538437998,-0.0015441997165727332,-0.0018214124387229667,-0.0018214124387229665,-0.0006450471018579998,-0.0018214124387229665,-0.0018214124387229667,0.00010782168972660008,-0.0006607055367317165,-0.0006607055367317165,0.00024934642768085016,0.0002556801524419168,-0.0006607055367317165,0.00024934642768085016,0.00024934642768085016,0.00024934642768085016,-0.00014088098338244987,0.00024934642768085016,0.0009554482685554667,0.0016182782960407667,-0.00014088098338244982,0.0016182782960407667,0.0011204014215348166,0.0018088645685201167,0.0016339367309144833,0.0016182782960407667,0.0009554482685554667,0.0009554482685554667,0.00024934642768085016,0.0009554482685554667,0.0009554482685554667,0.0016595698504144835,-0.0006607055367317165,0.0016595698504144835,0.0016595698504144835,0.0016595698504144837
2019-05-31,0.0019167306635429501,0.0028071594511312335,0.0028071594511312335,0.0008504609497682834,0.0028071594511312335,0.002572552771259667,0.002499827018802534,0.0006508125046068669,0.0025061119004809837,0.0023729043260982503,0.0006508125046068667,0.0006508125046068669,0.0023729043260982503,0.0027407185803525504,0.0027407185803525504,-0.00010180942956155003,0.0027407185803525504,0.0027407185803525504,-0.00010180942956155003,-0.00010180942956155003,0.0027407185803525504,0.00064146373044145,-0.00010180942956155003,0.0019271840683797335,-0.00010180942956155003,0.00064146373044145,0.0014772952875028835,-0.00106249956911965,0.0014772952875028835,0.0011094810332485836,0.0014772952875028833,0.001927184068379733,0.0014772952875028835,-0.00010180942956155003,0.0019271840683797335,0.0019271840683797335,0.004319823297416984,0.0027407185803525504,0.0010593698977154336,0.0010593698977154336
2019-06-07,-0.0026842917142014164,-0.0011885638883944497,-0.0017984409905136998,-0.0017984409905136998,-0.0017984409905136998,-0.0017984409905136998,-0.0004698451619987164,0.0005209356813912836,-0.0004698451619987164,-0.00017216469492273322,-0.0014772538583782998,2.751038908970025e-05,-0.0017984409905136998,-0.0014772538583782998,-0.0015007605234377164,-0.0015007605234377164,-0.0015007605234377164,-0.0015007605234377164,-0.0015007605234377164,-0.0030706566389976,-0.003956507362685317,-0.0015007605234377164,-0.001391187525689883,-0.0030706566389976,-0.0030706566389976,-0.0030706566389976,-0.0013911875256898832,-0.003956507362685316,-0.003956507362685316,-0.003956507362685316,-0.0039330006976259,-0.003956507362685317,-0.0039330006976259,-0.003956507362685316,-0.0030706566389976002,-0.00355209695635515,-0.003956507362685317,-0.0023866112471254333,-0.0015007605234377166,-0.005366302772452817
2019-06-14,0.0036228042638969,0.0036228042638969,0.00507333705704085,0.004338119493105233,0.004338119493105233,0.004338119493105233,0.004338119493105233,0.005316380250507917,0.004338119493105233,0.005316380250507917,0.003540914392036217,0.004279592435069784,0.004914369564796866,0.004338119493105233,0.004279592435069784,0.0025626536346335335,0.004279592435069784,0.0025626536346335335,0.0025626536346335335,0.0025626536346335335,0.0018473384054252,0.0015954372166771833,0.0025626536346335335,0.0012342030041270497,0.002923887847183667,0.0023107524458855166,0.0023107524458855166,0.0012342030041270497,0.002923887847183667,0.0015954372166771833,0.0015954372166771833,0.003312376017113433,0.0018473384054252,0.003312376017113433,0.0015954372166771833,0.0023107524458855166,0.0015954372166771833,0.0015954372166771833,0.0018473384054252,0.0025626536346335335
2019-06-21,-0.003367870284866217,-0.003325475839890183,-0.003325475839890183,-0.0034919111444692164,-0.003325475839890183,-0.0034495166994931827,-0.0034495166994931827,-0.0034495166994931827,-0.00184913427092765,-0.0034495166994931827,-0.00184913427092765,-0.0018052650494613666,-0.00184913427092765,-0.00042249448620269983,-0.0034495166994931827,-0.0019793528577425833,-0.00042249448620269983,-0.0019793528577425833,-0.0034056474780269,-0.0034056474780269,-0.0003786252647364165,-0.0032816066184239,-0.0016705067412131167,-0.0034056474780269,-0.0032816066184239,-0.0031342291876994832,-0.0017945476008161168,-0.0017945476008161168,-0.0032816066184239,-0.0031342291876994832,-0.0016705067412131167,-0.0016705067412131167,-0.0005152852468155833,-0.0032816066184239,-0.00024421212092879985,-0.0016705067412131167,-0.0018553119981395833,-0.0016705067412131167,-0.0016705067412131167,-0.0032816066184239
2019-06-28,0.0005438487801060665,0.0015729700603759,0.0007085932419784498,0.0007085932419784498,0.0015729700603759,0.0007085932419784498,-0.00041007680244043343,-0.00041007680244043343,-0.0005748212643128167,-0.0005748212643128168,-0.00041007680244043343,-0.0005748212643128167,-0.0005748212643128167,-0.0005748212643128168,-0.00020233686172765018,-0.00041007680244043343,-0.0005748212643128168,-0.00020233686172765018,0.0007459773911882833,-0.00113237183919665,-0.0005748212643128168,-0.0009246318984838668,-1.370179477776668e-05,0.0013990277795728166,-0.0001784462566501502,-1.370179477776668e-05,0.0010038631039234833,0.00028035773515393335,-0.00113237183919665,-1.370179477776668e-05,0.0010038631039234833,0.0013990277795728166,0.0007459773911882833,-0.00036472276096215,-1.370179477776668e-05,0.00327737700995775,0.0018646474356071665,0.0018646474356071665,0.0013990277795728166,0.0013990277795728166
2019-07-05,-0.0013811528270069,-0.0013811528270069,-0.0008591251465492334,-0.00228093476477325,-0.0013811528270069,-0.0008591251465492334,-0.00228093476477325,-0.0023363966108535168,-0.0013811528270069,-0.0014366146730871669,-0.0014366146730871669,-0.0023363966108535168,-0.0014366146730871669,-0.0014366146730871669,-0.0014366146730871669,-0.0017904998047365503,-0.0014366146730871669,-0.0014366146730871669,-0.0017904998047365503,-0.0023003564853043,-0.0017904998047365503,-0.0014366146730871669,-0.0022445318730329004,-0.0027349668330696,-0.0022445318730329004,-0.00183518489530325,-0.0027349668330696,-0.0015070816841587333,-0.0026542416169536833,-0.0027904286791498667,-0.0027349668330696,-0.0015070816841587333,-0.0024471454146146668,-0.0023003564853043,-0.002881755762379966,-0.0027349668330695995,-0.0023916835685344,-0.002244894639224033,-0.002244894639224033,-0.0012445236357394498
2019-07-12,-0.004720774881470184,-0.0035784669272364506,-0.0035784669272364497,0.00105128350715505,-0.0035784669272364497,-0.0035784669272364497,0.00105128350715505,-0.0018504133797077667,-0.004071746381763583,-0.0035784669272364497,-0.004402731019577966,-0.004402731019577966,-0.004402731019577966,-0.004402731019577966,-0.004402731019577966,-0.004402731019577966,-0.004402731019577966,-0.004402731019577966,-0.004402731019577966,-0.006991716127266783,-0.006991716127266783,-0.006991716127266783,-0.004402731019577966,-0.007884769887318916,-0.005950875640946133,-0.007884769887318916,-0.004471520687288583,-0.0027434671397599,-0.005950875640946133,-0.005950875640946133,-0.0035677312321014164,-0.0027434671397599,-0.005950875640946133,-0.00485867373038725,-0.003361890533257317,-0.004240250336889833,-0.0030309058954429333,-0.0040344096380457335,-0.0025376264409158003,-0.0025376264409158003
2019-07-19,-0.005127054592306167,-0.00566250920493005,-0.0074436216673058,-0.0074436216673058,-0.007590553573750716,-0.0074436216673058,-0.0074436216673058,-0.004626644464786583,-0.005744961447511383,-0.0085619386500306,-0.0074436216673058,-0.009296499618482333,-0.0085619386500306,-0.009296499618482333,-0.009296499618482333,-0.009296499618482333,-0.009296499618482333,-0.009296499618482333,-0.009296499618482333,-0.009296499618482333,-0.009296499618482333,-0.009649748871375048,-0.009649748871375048,-0.009296499618482333,-0.0085619386500306,-0.007684676861715249,-0.009023078043963899,-0.006816950839894651,-0.007684676861715249,-0.007684676861715249,-0.007684676861715249,-0.00563227848383385,-0.0065968666403708,-0.007684676861715249,-0.005955738848722434,-0.007331427608822534,-0.00301505067620145,-0.0065968666403708,-0.0041028608975459,-0.005478549657646
2019-07-26,0.0040805571420512495,0.00615913346152825,0.0027497870184255836,0.004251043206557117,0.003326275472665283,0.005427289057679467,0.004251043206557117,0.004251043206557117,0.006595954634833232,0.004731769593913884,0.005907835394666983,0.004251043206557117,0.004731769593913884,0.005907835394666983,0.006437546240094617,0.006437546240094617,0.007520902419094317,0.006437546240094617,0.006437546240094617,0.006437546240094617,0.005261480439341517,0.006437546240094617,0.004777965414546234,0.004777965414546234,0.008696968219847417,0.005907835394666983,0.0037107417622811666,0.004086700232368534,0.004840611742401917,0.0037107417622811666,0.0037107417622811666,0.0037107417622811666,0.004840611742401917,0.004840611742401917,0.0037107417622811666,0.0049722970115575835,0.004840611742401917,0.003915663958140834,0.004840611742401917,0.0027857939780200833
2019-08-02,-0.00436167161553475,0.0005384095712369175,0.0011465113134646666,0.0020528251362250823,-0.003959007360077667,-0.0011646466858029503,0.0018739242356881332,0.0031970249297317995,0.00021811276574933326,0.0006452561774720162,0.00462499017203135,0.005066586550515383,0.0020280156290243,0.00462499017203135,0.005066586550515383,0.0046042635375496835,0.0020280156290243,0.0032422307204790666,0.0046042635375496835,0.0046042635375496835,0.003435254236842183,0.00416266715906565,0.0046042635375496835,0.004624102155336966,0.003435254236842183,0.0036838270989630996,0.005066586550515383,0.004868047464408465,0.0020280156290243,0.005310531859586882,0.004868047464408465,0.004868047464408465,0.0027135573165798323,0.005310531859586882,0.005310531859586882,0.004868047464408465,0.0008838158355175826,0.005310531859586882,0.0027135573165798323,0.005310531859586882
2019-08-09,-0.0015867306307273332,-0.0028205731554664997,-0.0008999528372641333,0.0011553162454129332,-0.0015899454520320498,-0.0023282614461567833,-0.0009523296876721833,0.0010834770173012835,-0.0010092143237000499,0.00020419789753530003,-0.0005887418425019834,0.0012312954944785,0.0001466071373826667,0.0005677857427055,0.0012312954944785,0.0026035924476789664,0.0001466071373826667,0.0005677857427055,7.476790927101674e-05,0.0017395196036548,-0.0007174657066415,0.00043906187856598334,0.00036722265045433336,0.0017395196036548,-0.0007174657066415,0.00043906187856598334,0.0014470648624714832,0.0026035924476789664,0.0001466071373826667,0.0005677857427055,0.002709048270128283,0.0033492110647488165,0.00162435991303245,0.002045538518355283,0.002709048270128283,0.002709048270128283,0.00162435991303245,0.0001777150345403833,0.002709048270128283,0.002045538518355283
2019-08-16,0.000911078224439594,0.000911078224439594,-0.0006856716623440893,-0.0011309500892797944,0.0011913994545657389,0.0008321339530320942,0.0001969847357354941,3.397239489905568e-05,-0.000268785057626461,0.0005851070244871276,0.001111008050974639,0.0008961374265523891,0.0008654282546132724,0.0008654282546132724,0.001973173082627972,0.0013708379146745338,0.0008654282546132724,0.0008654282546132724,0.001973173082627972,0.00029380225859895054,0.0008654282546132724,0.000875646060126139,0.0019526817162017227,0.0013810557201874006,0.0019526817162017227,0.000875646060126139,0.0019526817162017227,-0.00038810077077155514,0.0008654282546132724,0.0008654282546132724,0.001973173082627972,0.0021491193974962283,0.0016437097374349667,0.0016437097374349667,0.0027514545654496667,0.0021491193974962283,0.0016437097374349667,0.0016437097374349667,0.002471756925333089,0.0021491193974962283
2019-08-23,0.0001003240912085667,0.0001003240912085667,0.00010032409120856671,-0.0004534422190477334,0.0001003240912085667,0.0012544089609328667,0.00022462719786165005,0.0008779863806992167,0.0014340305559753666,0.0014779419958108333,-0.0007489531718009666,-0.0003587393670326167,0.00040513169792333336,0.00040513169792333336,0.00040513169792333336,0.00044864760365995,0.00040513169792333336,0.00040513169792333336,0.00040513169792333336,0.00044864760365995,0.00040513169792333336,0.00040513169792333336,-2.390567850349976e-06,-7.539402539443341e-05,0.00040513169792333336,-7.539402539443341e-05,-2.390567850349976e-06,-7.539402539443341e-05,-7.539402539443341e-05,0.00040513169792333336,0.00040513169792333336,0.00044864760365995,0.00018501477056453335,-3.851826431343331e-05,-3.851826431343331e-05,4.997641423183305e-06,-3.851826431343331e-05,-3.851826431343331e-05,-3.851826431343331e-05,-0.0009820109243118833
2019-08-30,0.0008783065676534001,0.0008707982692392334,0.0008707982692392334,0.0008707982692392334,0.0008707982692392334,0.0008707982692392334,0.0008714276109775332,0.0013054736449609834,0.0008714276109775332,0.00131446258305955,-0.0008072978426192168,0.00018014353263976667,0.0006238078464600833,0.00018077287437806658,0.00018077287437806658,0.00018077287437806658,0.00018077287437806648,0.00018077287437806658,0.00018077287437806658,0.00018077287437806658,0.00018077287437806648,0.00018077287437806648,0.00018077287437806648,-0.0006288018970653501,0.0014983664764822498,0.00018077287437806648,0.00012497288208576646,-0.0006288018970653501,0.00012497288208576646,0.00012497288208576646,0.00018077287437806648,0.00018077287437806658,0.0013080150890897998,-0.0003149103722146502,0.0013638150813820998,0.0013638150813821,0.0013080150890897998,0.0013638150813820998,0.0013638150813820998,0.0013638150813820998
2019-09-06,-0.0008771018909684167,0.00018272017175523329,-0.0006560694316330001,-0.0006560694316330001,-0.0006560694316330001,-0.0006560694316330001,-0.0006560694316330001,-0.0012540645707245501,-0.00105260687677585,-0.0012540645707245501,-0.0013767626416235001,-0.0011982008696373502,-0.0012540645707245501,-0.0022811948666733336,-0.0021584967957743837,-0.0021584967957743837,-0.0021584967957743837,-0.0021584967957743837,-0.0021584967957743837,-0.0021584967957743837,-0.0021584967957743837,-0.0021584967957743837,-0.0021584967957743837,-0.0021584967957743837,-0.0021584967957743837,-0.00113887148013095,-0.0021584967957743837,-0.0011875426373936168,-0.0021584967957743837,-0.0011875426373936168,-0.0011875426373936168,-0.0021584967957743837,-0.0011875426373936168,-0.0011075912661937168,-0.0020226817234872837,-0.0020785454245744834,-0.0020785454245744834,-0.0011075912661937168,-0.0020785454245744834,-0.0020785454245744834
2019-09-13,0.003948709479903914,0.001848503561955348,0.004359108424836481,0.005284374993982448,0.004359108424836481,0.005284374993982448,0.005284374993982448,0.005284374993982448,0.005284374993982448,0.0038506908110211664,0.0018954682420935644,0.0027860479832721,0.0018954682420935644,0.0018954682420935644,0.00073497019715155,-0.00015560954402698543,0.0036913878970996168,-0.00015560954402698543,-0.00015560954402698535,-0.00015560954402698543,0.001944596373921581,-0.00015560954402698543,-0.00015560954402698535,-0.00015560954402698535,0.001944596373921581,-0.00015560954402698535,0.001944596373921581,-0.00015560954402698535,0.001944596373921581,-0.00015560954402698535,-0.0008724450674233854,-0.0008724450674233854,-0.0008724450674233854,-0.0008724450674233854,-0.0006529420628180165,-0.0011767313303659,-0.0006529420628180165,6.389346057838346e-05,-0.0006529420628180165,6.389346057838346e-05
