timestamp,factor,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU
2019-10-08,SPY,1.0840056208777094,1.0724302638016072,0.5662635352256105,1.0421723997031775,1.0047297004976343,0.8486034874643403,1.034988202897262,0.9526407767967603,0.47055355887656963,1.3330013363308653,0.2386170205567689
2019-10-09,SPY,1.0840056208777094,1.0724302638016072,0.5662635352256105,1.0421723997031775,1.0047297004976343,0.8486034874643403,1.034988202897262,0.9526407767967603,0.47055355887656963,1.3330013363308653,0.2386170205567689
2019-10-10,SPY,1.0840056208777094,1.0724302638016072,0.5662635352256105,1.0421723997031775,1.0047297004976343,0.8486034874643403,1.034988202897262,0.9526407767967603,0.47055355887656963,1.3330013363308653,0.2386170205567689
2019-10-11,SPY,1.0777403950765252,1.0662325748539871,0.56615703424826,1.0512506329527238,1.0151925602458318,0.8514765565285314,1.0375850402406923,0.9644101728878411,0.45963035365699606,1.3288604835647364,0.2436884151173215
2019-10-14,SPY,1.0777403950765252,1.0662325748539871,0.56615703424826,1.0512506329527238,1.0151925602458318,0.8514765565285314,1.0375850402406923,0.9644101728878411,0.45963035365699606,1.3288604835647364,0.2436884151173215
2019-10-15,SPY,1.0777403950765252,1.0662325748539871,0.56615703424826,1.0512506329527238,1.0151925602458318,0.8514765565285314,1.0375850402406923,0.9644101728878411,0.45963035365699606,1.3288604835647364,0.2436884151173215
2019-10-16,SPY,1.0777403950765252,1.0662325748539871,0.56615703424826,1.0512506329527238,1.0151925602458318,0.8514765565285314,1.0375850402406923,0.9644101728878411,0.45963035365699606,1.3288604835647364,0.2436884151173215
2019-10-17,SPY,1.0777403950765252,1.0662325748539871,0.56615703424826,1.0512506329527238,1.0151925602458318,0.8514765565285314,1.0375850402406923,0.9644101728878411,0.45963035365699606,1.3288604835647364,0.2436884151173215
2019-10-18,SPY,1.083508303151845,1.0626834882863045,0.5614626605731976,1.046986588754878,1.016398380612118,0.8554064208989468,1.037665066193088,0.9609412020189174,0.45416962353447,1.3280451830633389,0.23678447236706246
2019-10-21,SPY,1.083508303151845,1.0626834882863045,0.5614626605731976,1.046986588754878,1.016398380612118,0.8554064208989468,1.037665066193088,0.9609412020189174,0.45416962353447,1.3280451830633389,0.23678447236706246
2019-10-22,SPY,1.083508303151845,1.0626834882863045,0.5614626605731976,1.046986588754878,1.016398380612118,0.8554064208989468,1.037665066193088,0.9609412020189174,0.45416962353447,1.3280451830633389,0.23678447236706246
2019-10-23,SPY,1.083508303151845,1.0626834882863045,0.5614626605731976,1.046986588754878,1.016398380612118,0.8554064208989468,1.037665066193088,0.9609412020189174,0.45416962353447,1.3280451830633389,0.23678447236706246
2019-10-24,SPY,1.083508303151845,1.0626834882863045,0.5614626605731976,1.046986588754878,1.016398380612118,0.8554064208989468,1.037665066193088,0.9609412020189174,0.45416962353447,1.3280451830633389,0.23678447236706246
2019-10-25,SPY,1.08598682268088,1.0596170377877097,0.5589099253633054,1.0505726822577723,1.0191747288971509,0.8519238338392958,1.0360367836769242,0.9610835478155101,0.453326425448414,1.3314952457668274,0.2349428136723376
2019-10-28,SPY,1.08598682268088,1.0596170377877097,0.5589099253633054,1.0505726822577723,1.0191747288971509,0.8519238338392958,1.0360367836769242,0.9610835478155101,0.453326425448414,1.3314952457668274,0.2349428136723376
2019-10-29,SPY,1.08598682268088,1.0596170377877097,0.5589099253633054,1.0505726822577723,1.0191747288971509,0.8519238338392958,1.0360367836769242,0.9610835478155101,0.453326425448414,1.3314952457668274,0.2349428136723376
2019-10-30,SPY,1.08598682268088,1.0596170377877097,0.5589099253633054,1.0505726822577723,1.0191747288971509,0.8519238338392958,1.0360367836769242,0.9610835478155101,0.453326425448414,1.3314952457668274,0.2349428136723376
2019-10-31,SPY,1.08598682268088,1.0596170377877097,0.5589099253633054,1.0505726822577723,1.0191747288971509,0.8519238338392958,1.0360367836769242,0.9610835478155101,0.453326425448414,1.3314952457668274,0.2349428136723376
2019-11-01,SPY,1.0838740498567732,1.0570454748640705,0.5534036674639177,1.0507340977647073,1.0221643536431737,0.8510339411944556,1.0389196829370686,0.9646585690350364,0.4471402471280308,1.3327577208343475,0.22614551140883285
2019-11-04,SPY,1.0838740498567732,1.0570454748640705,0.5534036674639177,1.0507340977647073,1.0221643536431737,0.8510339411944556,1.0389196829370686,0.9646585690350364,0.4471402471280308,1.3327577208343475,0.22614551140883285
2019-11-05,SPY,1.0838740498567732,1.0570454748640705,0.5534036674639177,1.0507340977647073,1.0221643536431737,0.8510339411944556,1.0389196829370686,0.9646585690350364,0.4471402471280308,1.3327577208343475,0.22614551140883285
2019-11-06,SPY,1.0838740498567732,1.0570454748640705,0.5534036674639177,1.0507340977647073,1.0221643536431737,0.8510339411944556,1.0389196829370686,0.9646585690350364,0.4471402471280308,1.3327577208343475,0.22614551140883285
