Date,0
2019-05-20,-0.011514871401353911
2019-05-21,0.001791704038096609
2019-05-22,0.004710777238846671
2019-05-23,0.01014758375967759
2019-05-24,-0.0011929442368327152
2019-05-28,-0.0059593964194159955
2019-05-29,-0.004646172411719755
2019-05-30,0.0037890686493771875
2019-05-31,0.00041912206037210756
2019-06-03,-0.01249407279561316
2019-06-04,-0.0025819331504372115
2019-06-05,0.01753166280308375
2019-06-06,-0.0023184425847614415
2019-06-07,-0.0005199698451883014
2019-06-10,-0.0009852744137309494
2019-06-11,-0.004021824638547218
2019-06-12,0.005450818845702979
2019-06-13,0.0005155674151021139
2019-06-14,-0.002957222734084994
2019-06-17,0.0008861287942483855
2019-06-18,-0.00269892875846614
2019-06-19,-0.0012062460056310328
2019-06-20,0.002560348625358915
2019-06-21,0.004556841656047325
2019-06-24,-0.0004312481113189436
2019-06-25,-0.0031487354446335996
2019-06-26,-0.02165902956510815
2019-06-27,0.004565758647202077
2019-06-28,-0.005630630704755417
2019-07-01,-0.0026037059229483102
2019-07-02,0.012865878255223962
2019-07-03,0.002417661830725511
2019-07-05,-2.426073435372422e-05
2019-07-08,0.002910324059992985
2019-07-09,-0.0020230252333457263
2019-07-10,0.007970667538406528
2019-07-11,-7.551905051339015e-05
2019-07-12,-0.0003791666003950332
2019-07-15,0.005665167878933692
2019-07-16,0.0010304835303630976
2019-07-17,0.008974294004329971
2019-07-18,0.0051628007333962
2019-07-19,-0.0030298592813846332
2019-07-22,0.002788911259848997
2019-07-23,-0.006025973469973641
2019-07-24,-4.655698660142205e-05
2019-07-25,-0.0002216013411661603
2019-07-26,0.004425648842619962
2019-07-29,-0.0024275879588115095
2019-07-30,-0.0095496111461519
2019-07-31,0.0021863344150759704
2019-08-01,-0.004640211144497689
2019-08-02,-0.0030425506452614725
2019-08-05,-0.003079641784972406
2019-08-06,-0.0017563308146652705
2019-08-07,-0.005840974652758149
2019-08-08,0.002577847539103796
2019-08-09,-0.003156671513743387
2019-08-12,0.0018490615983999931
2019-08-13,-0.001259367391522998
2019-08-14,-0.001797168129246541
2019-08-15,0.0025436391463088278
2019-08-16,-0.0014688830347176765
2019-08-19,-0.0007694639999403262
2019-08-20,-0.005178431925011643
2019-08-21,-0.007918681891848512
2019-08-22,-0.003379873444872312
2019-08-23,-0.0007925075831345049
2019-08-26,-0.0008956450250338505
2019-08-27,0.003709238037189555
2019-08-28,-0.004231515608550743
2019-08-29,0.0004480874895981141
2019-08-30,-0.0027911203498767675
2019-09-03,0.011620393309277915
2019-09-04,-0.00023818118755242375
2019-09-05,-0.0073963540236985995
2019-09-06,-0.002653453864680546
2019-09-09,0.0008699879876777406
2019-09-10,-0.005495936983950808
2019-09-11,-0.0006031871816377114
2019-09-12,0.003324702534243683
2019-09-13,-0.002468083699763478
2019-09-16,0.004033904115465077
2019-09-17,0.008502792273894092
2019-09-18,0.001997062958138467
2019-09-19,0.003589420108972168
2019-09-20,0.00023314833347033844
2019-09-23,0.0005676539092338553
2019-09-24,0.0002124239187306135
2019-09-25,0.0035279964222773106
2019-09-26,0.0009296275796963447
2019-09-27,0.0022688958267560785
2019-09-30,-0.0035541910820428174
2019-10-01,0.0003066477489823728
2019-10-02,0.0004924091461631342
2019-10-03,0.0033956513220162934
2019-10-04,-0.0016003733933594383
2019-10-07,0.0026591291948211025
2019-10-08,0.005635300603607797
2019-10-09,-0.00033417735213813816
2019-10-10,-0.0009391103348938543
2019-10-11,-0.0029170577312254897
2019-10-14,-0.0021656764856464988
2019-10-15,0.000886023197607491
2019-10-16,0.005224800513124901
2019-10-17,-0.002068821192390328
2019-10-18,0.0033105057412145585
2019-10-21,0.0035560822577237836
2019-10-22,-0.00957415455830916
2019-10-23,-0.004041279107466962
2019-10-24,0.007107238580246405
2019-10-25,-0.008017605438003478
2019-10-28,-0.002129518501030354
2019-10-29,-0.00799342805146965
2019-10-30,0.010075392877269844
2019-10-31,-0.0005488175441583527
2019-11-01,-0.003236752717068473
2019-11-04,-0.013348256608246633
2019-11-05,-0.000448819057581568
2019-11-06,0.005759263391847893
2019-11-07,-0.00719934852155499
2019-11-08,0.001578986687388226
2019-11-11,0.00010572398460087918
2019-11-12,0.0013386497679160954
2019-11-13,0.01236063606292216
2019-11-14,0.002660473312476755
2019-11-15,0.008565571281262292
2019-11-18,0.008706854310924047
2019-11-19,0.0017228902391002554
2019-11-20,-0.00013645330500758075
2019-11-21,-0.015477057099885134
2019-11-22,-0.0012398299441819722
2019-11-25,-0.00012654131981217184
2019-11-26,0.007400455013777877
2019-11-27,0.0006061929131083515
2019-11-29,0.0013664317588058215
2019-12-02,-0.00038845424508117713
2019-12-03,-0.0032067607331387523
2019-12-04,-0.003123600519228959
2019-12-05,0.004980644412286123
2019-12-06,-0.0013777362285034606
2019-12-09,-0.0016282760007555533
2019-12-10,-0.004116955085780931
2019-12-11,0.002974693244248458
2019-12-12,-0.004738323030073309
2019-12-13,0.001552710528696942
2019-12-16,-0.0049802632163863285
2019-12-17,0.005015873592332117
2019-12-18,-0.006905675400299806
2019-12-19,-0.00205252127111831
2019-12-20,-0.0025330962026622497
2019-12-23,0.0028678578911541103
2019-12-24,-0.0013072701477758334
2019-12-26,-0.0030517605883748824
2019-12-27,0.00028024250688832595
2019-12-30,-0.0005292843847657452
2019-12-31,-0.0014454731520258033
2020-01-02,-0.002731643906190151
2020-01-03,-0.008927355222768427
2020-01-06,0.004870693801450697
2020-01-07,0.004194298677264022
2020-01-08,-0.0019352081491622567
2020-01-09,0.002573340081443914
