Date,StrategyReturn
2020-06-02,-0.011349832429311065
2020-06-03,-0.0186992264923804
2020-06-04,-0.014476446129932534
2020-06-05,0.009908542144694266
2020-06-08,0.019780160673994934
2020-06-09,-0.008669023305781466
2020-06-10,0.010158459323868767
2020-06-11,0.021435613105322167
2020-06-12,-0.013596588804795633
2020-06-15,0.0003531222306139943
2020-06-16,-0.009633660713847267
2020-06-17,0.007583082670168834
2020-06-18,0.00015235426580843337
2020-06-19,-0.004192430705850767
2020-06-22,0.010876923990817765
2020-06-23,0.0027527755609148665
2020-06-24,0.015677485284423233
2020-06-25,-0.007014007613199433
2020-06-26,-0.001463753138090934
2020-06-29,-0.004644744101698534
2020-06-30,-0.0032281597363980332
2020-07-01,0.031415628167815
2020-07-02,-0.0002455479137953666
2020-07-03,0.0
2020-07-06,0.00031500040235759967
