portfolio_name,sym,wt
XLK_long,XLK,1.0
XLK_long,SPY,-1.4714221884797911
XLK_short,XLK,-1.0
XLK_short,SPY,1.4714221884797911
XLF_long,XLF,1.0
XLF_long,SPY,-0.7636832546992339
XLF_short,XLF,-1.0
XLF_short,SPY,0.7636832546992339
XLV_long,XLV,1.0
XLV_long,SPY,-0.2647623438993857
XLV_short,XLV,-1.0
XLV_short,SPY,0.2647623438993857
XLY_long,XLY,1.0
XLY_long,SPY,-1.2571651178264887
XLY_short,XLY,-1.0
XLY_short,SPY,1.2571651178264887
XLP_long,XLP,1.0
XLP_long,SPY,-0.1525603691572989
XLP_short,XLP,-1.0
XLP_short,SPY,0.1525603691572989
XLE_long,XLE,1.0
XLE_long,SPY,-0.5887872127280245
XLE_short,XLE,-1.0
XLE_short,SPY,0.5887872127280245
XLI_long,XLI,1.0
XLI_long,SPY,-0.7634750774685244
XLI_short,XLI,-1.0
XLI_short,SPY,0.7634750774685244
XLB_long,XLB,1.0
XLB_long,SPY,-0.6615948964309651
XLB_short,XLB,-1.0
XLB_short,SPY,0.6615948964309651
XLU_long,XLU,1.0
XLU_long,SPY,-0.5454582694227262
XLU_short,XLU,-1.0
XLU_short,SPY,0.5454582694227262
XLC_long,XLC,1.0
XLC_long,SPY,-0.7824444682313676
XLC_short,XLC,-1.0
XLC_short,SPY,0.7824444682313676
XLRE_long,XLRE,1.0
XLRE_long,SPY,-0.4179177834381127
XLRE_short,XLRE,-1.0
XLRE_short,SPY,0.4179177834381127
