portfolio_name,sym,wt
XLK_long,XLK,1.0
XLK_long,SPY,-1.397032934806421
XLK_short,XLK,-1.0
XLK_short,SPY,1.397032934806421
XLF_long,XLF,1.0
XLF_long,SPY,-0.8069892770409297
XLF_short,XLF,-1.0
XLF_short,SPY,0.8069892770409297
XLV_long,XLV,1.0
XLV_long,SPY,-0.33091222373674267
XLV_short,XLV,-1.0
XLV_short,SPY,0.33091222373674267
XLY_long,XLY,1.0
XLY_long,SPY,-1.3255631136327677
XLY_short,XLY,-1.0
XLY_short,SPY,1.3255631136327677
XLP_long,XLP,1.0
XLP_long,SPY,-0.2921413346482938
XLP_short,XLP,-1.0
XLP_short,SPY,0.2921413346482938
XLE_long,XLE,1.0
XLE_long,SPY,-0.4505338526335344
XLE_short,XLE,-1.0
XLE_short,SPY,0.4505338526335344
XLI_long,XLI,1.0
XLI_long,SPY,-0.7629987121370003
XLI_short,XLI,-1.0
XLI_short,SPY,0.7629987121370003
XLB_long,XLB,1.0
XLB_long,SPY,-0.6645620353405769
XLB_short,XLB,-1.0
XLB_short,SPY,0.6645620353405769
XLU_long,XLU,1.0
XLU_long,SPY,-0.5645516406352734
XLU_short,XLU,-1.0
XLU_short,SPY,0.5645516406352734
XLC_long,XLC,1.0
XLC_long,SPY,-0.7626667387012922
XLC_short,XLC,-1.0
XLC_short,SPY,0.7626667387012922
XLRE_long,XLRE,1.0
XLRE_long,SPY,-0.7096147744183284
XLRE_short,XLRE,-1.0
XLRE_short,SPY,0.7096147744183284
