portfolio_name,sym,wt
XLK_long,XLK,1.0
XLK_long,SPY,-1.4687209335589113
XLK_short,XLK,-1.0
XLK_short,SPY,1.4687209335589113
XLF_long,XLF,1.0
XLF_long,SPY,-0.7640119134198935
XLF_short,XLF,-1.0
XLF_short,SPY,0.7640119134198935
XLV_long,XLV,1.0
XLV_long,SPY,-0.29010094911420026
XLV_short,XLV,-1.0
XLV_short,SPY,0.29010094911420026
XLY_long,XLY,1.0
XLY_long,SPY,-1.2573606421806027
XLY_short,XLY,-1.0
XLY_short,SPY,1.2573606421806027
XLP_long,XLP,1.0
XLP_long,SPY,-0.1358286504856548
XLP_short,XLP,-1.0
XLP_short,SPY,0.1358286504856548
XLE_long,XLE,1.0
XLE_long,SPY,-0.45224684891949357
XLE_short,XLE,-1.0
XLE_short,SPY,0.45224684891949357
XLI_long,XLI,1.0
XLI_long,SPY,-0.7750804304831721
XLI_short,XLI,-1.0
XLI_short,SPY,0.7750804304831721
XLB_long,XLB,1.0
XLB_long,SPY,-0.6289072575173755
XLB_short,XLB,-1.0
XLB_short,SPY,0.6289072575173755
XLU_long,XLU,1.0
XLU_long,SPY,-0.397415028527126
XLU_short,XLU,-1.0
XLU_short,SPY,0.397415028527126
XLC_long,XLC,1.0
XLC_long,SPY,-0.8306239561725627
XLC_short,XLC,-1.0
XLC_short,SPY,0.8306239561725627
XLRE_long,XLRE,1.0
XLRE_long,SPY,-0.4991161984280852
XLRE_short,XLRE,-1.0
XLRE_short,SPY,0.4991161984280852
