portfolio_name,sym,wt
XLK_long,XLK,1.0
XLK_long,SPY,-1.2812020442180403
XLK_short,XLK,-1.0
XLK_short,SPY,1.2812020442180403
XLF_long,XLF,1.0
XLF_long,SPY,-0.7796515805056
XLF_short,XLF,-1.0
XLF_short,SPY,0.7796515805056
XLV_long,XLV,1.0
XLV_long,SPY,-0.45643277054106124
XLV_short,XLV,-1.0
XLV_short,SPY,0.45643277054106124
XLY_long,XLY,1.0
XLY_long,SPY,-1.0863388830982041
XLY_short,XLY,-1.0
XLY_short,SPY,1.0863388830982041
XLP_long,XLP,1.0
XLP_long,SPY,-0.2974411986741195
XLP_short,XLP,-1.0
XLP_short,SPY,0.2974411986741195
XLE_long,XLE,1.0
XLE_long,SPY,-0.8515939443085327
XLE_short,XLE,-1.0
XLE_short,SPY,0.8515939443085327
XLI_long,XLI,1.0
XLI_long,SPY,-0.8637879041535071
XLI_short,XLI,-1.0
XLI_short,SPY,0.8637879041535071
XLB_long,XLB,1.0
XLB_long,SPY,-0.8363312659930727
XLB_short,XLB,-1.0
XLB_short,SPY,0.8363312659930727
XLU_long,XLU,1.0
XLU_long,SPY,-0.38396807997495813
XLU_short,XLU,-1.0
XLU_short,SPY,0.38396807997495813
XLC_long,XLC,1.0
XLC_long,SPY,-0.879479332430812
XLC_short,XLC,-1.0
XLC_short,SPY,0.879479332430812
XLRE_long,XLRE,1.0
XLRE_long,SPY,-0.5705439512061983
XLRE_short,XLRE,-1.0
XLRE_short,SPY,0.5705439512061983
