portfolio_name,sym,wt
XLK_long,XLK,1.0
XLK_long,SPY,-1.3455941697216898
XLK_short,XLK,-1.0
XLK_short,SPY,1.3455941697216898
XLF_long,XLF,1.0
XLF_long,SPY,-0.8439381540851503
XLF_short,XLF,-1.0
XLF_short,SPY,0.8439381540851503
XLV_long,XLV,1.0
XLV_long,SPY,-0.46695130155635844
XLV_short,XLV,-1.0
XLV_short,SPY,0.46695130155635844
XLY_long,XLY,1.0
XLY_long,SPY,-1.3492910280318853
XLY_short,XLY,-1.0
XLY_short,SPY,1.3492910280318853
XLP_long,XLP,1.0
XLP_long,SPY,-0.32673534063215853
XLP_short,XLP,-1.0
XLP_short,SPY,0.32673534063215853
XLE_long,XLE,1.0
XLE_long,SPY,-0.2714099650790674
XLE_short,XLE,-1.0
XLE_short,SPY,0.2714099650790674
XLI_long,XLI,1.0
XLI_long,SPY,-0.8257184519692251
XLI_short,XLI,-1.0
XLI_short,SPY,0.8257184519692251
XLB_long,XLB,1.0
XLB_long,SPY,-0.6077306228032705
XLB_short,XLB,-1.0
XLB_short,SPY,0.6077306228032705
XLU_long,XLU,1.0
XLU_long,SPY,-0.2531630845055983
XLU_short,XLU,-1.0
XLU_short,SPY,0.2531630845055983
XLC_long,XLC,1.0
XLC_long,SPY,-0.8934313221427918
XLC_short,XLC,-1.0
XLC_short,SPY,0.8934313221427918
XLRE_long,XLRE,1.0
XLRE_long,SPY,-0.7495257550319547
XLRE_short,XLRE,-1.0
XLRE_short,SPY,0.7495257550319547
