portfolio_name,sym,wt
XLK_long,XLK,1.0
XLK_long,SPY,-1.3361433982054411
XLK_short,XLK,-1.0
XLK_short,SPY,1.3361433982054411
XLF_long,XLF,1.0
XLF_long,SPY,-0.9046237473359553
XLF_short,XLF,-1.0
XLF_short,SPY,0.9046237473359553
XLV_long,XLV,1.0
XLV_long,SPY,-0.4374693423892395
XLV_short,XLV,-1.0
XLV_short,SPY,0.4374693423892395
XLY_long,XLY,1.0
XLY_long,SPY,-1.3052788138316938
XLY_short,XLY,-1.0
XLY_short,SPY,1.3052788138316938
XLP_long,XLP,1.0
XLP_long,SPY,-0.28098594173973795
XLP_short,XLP,-1.0
XLP_short,SPY,0.28098594173973795
XLE_long,XLE,1.0
XLE_long,SPY,-0.30807852188293916
XLE_short,XLE,-1.0
XLE_short,SPY,0.30807852188293916
XLI_long,XLI,1.0
XLI_long,SPY,-0.8101126981808805
XLI_short,XLI,-1.0
XLI_short,SPY,0.8101126981808805
XLB_long,XLB,1.0
XLB_long,SPY,-0.6258560701036676
XLB_short,XLB,-1.0
XLB_short,SPY,0.6258560701036676
XLU_long,XLU,1.0
XLU_long,SPY,-0.3462529336979062
XLU_short,XLU,-1.0
XLU_short,SPY,0.3462529336979062
XLC_long,XLC,1.0
XLC_long,SPY,-0.8869778265359972
XLC_short,XLC,-1.0
XLC_short,SPY,0.8869778265359972
XLRE_long,XLRE,1.0
XLRE_long,SPY,-0.7061808941017671
XLRE_short,XLRE,-1.0
XLRE_short,SPY,0.7061808941017671
