portfolio_name,sym,wt
XLK_long,XLK,1.0
XLK_long,SPY,-1.428043283820367
XLK_short,XLK,-1.0
XLK_short,SPY,1.428043283820367
XLF_long,XLF,1.0
XLF_long,SPY,-0.7489239432395438
XLF_short,XLF,-1.0
XLF_short,SPY,0.7489239432395438
XLV_long,XLV,1.0
XLV_long,SPY,-0.38320408884893076
XLV_short,XLV,-1.0
XLV_short,SPY,0.38320408884893076
XLY_long,XLY,1.0
XLY_long,SPY,-1.3014493525074016
XLY_short,XLY,-1.0
XLY_short,SPY,1.3014493525074016
XLP_long,XLP,1.0
XLP_long,SPY,-0.2853269323020434
XLP_short,XLP,-1.0
XLP_short,SPY,0.2853269323020434
XLE_long,XLE,1.0
XLE_long,SPY,-0.36925019452329444
XLE_short,XLE,-1.0
XLE_short,SPY,0.36925019452329444
XLI_long,XLI,1.0
XLI_long,SPY,-0.7609737675965085
XLI_short,XLI,-1.0
XLI_short,SPY,0.7609737675965085
XLB_long,XLB,1.0
XLB_long,SPY,-0.6186884733257559
XLB_short,XLB,-1.0
XLB_short,SPY,0.6186884733257559
XLU_long,XLU,1.0
XLU_long,SPY,-0.5344331103077249
XLU_short,XLU,-1.0
XLU_short,SPY,0.5344331103077249
XLC_long,XLC,1.0
XLC_long,SPY,-0.8002600578668461
XLC_short,XLC,-1.0
XLC_short,SPY,0.8002600578668461
XLRE_long,XLRE,1.0
XLRE_long,SPY,-0.6492147646870896
XLRE_short,XLRE,-1.0
XLRE_short,SPY,0.6492147646870896
