portfolio_name,sym,wt
XLK_long,XLK,1.0
XLK_long,SPY,-1.2892536030154704
XLK_short,XLK,-1.0
XLK_short,SPY,1.2892536030154704
XLF_long,XLF,1.0
XLF_long,SPY,-0.7579513962044898
XLF_short,XLF,-1.0
XLF_short,SPY,0.7579513962044898
XLV_long,XLV,1.0
XLV_long,SPY,-0.42534237795054564
XLV_short,XLV,-1.0
XLV_short,SPY,0.42534237795054564
XLY_long,XLY,1.0
XLY_long,SPY,-1.0613038598591078
XLY_short,XLY,-1.0
XLY_short,SPY,1.0613038598591078
XLP_long,XLP,1.0
XLP_long,SPY,-0.2967210307639467
XLP_short,XLP,-1.0
XLP_short,SPY,0.2967210307639467
XLE_long,XLE,1.0
XLE_long,SPY,-0.8481330008960686
XLE_short,XLE,-1.0
XLE_short,SPY,0.8481330008960686
XLI_long,XLI,1.0
XLI_long,SPY,-0.8703050655134069
XLI_short,XLI,-1.0
XLI_short,SPY,0.8703050655134069
XLB_long,XLB,1.0
XLB_long,SPY,-0.8347934588076563
XLB_short,XLB,-1.0
XLB_short,SPY,0.8347934588076563
XLU_long,XLU,1.0
XLU_long,SPY,-0.3699315095872648
XLU_short,XLU,-1.0
XLU_short,SPY,0.3699315095872648
XLC_long,XLC,1.0
XLC_long,SPY,-0.8620276717940082
XLC_short,XLC,-1.0
XLC_short,SPY,0.8620276717940082
XLRE_long,XLRE,1.0
XLRE_long,SPY,-0.5690505321519159
XLRE_short,XLRE,-1.0
XLRE_short,SPY,0.5690505321519159
