portfolio_name,sym,wt
XLK_long,XLK,1.0
XLK_long,SPY,-1.440317219100358
XLK_short,XLK,-1.0
XLK_short,SPY,1.440317219100358
XLF_long,XLF,1.0
XLF_long,SPY,-0.7790882103399119
XLF_short,XLF,-1.0
XLF_short,SPY,0.7790882103399119
XLV_long,XLV,1.0
XLV_long,SPY,-0.27069518476832144
XLV_short,XLV,-1.0
XLV_short,SPY,0.27069518476832144
XLY_long,XLY,1.0
XLY_long,SPY,-1.3396902876322765
XLY_short,XLY,-1.0
XLY_short,SPY,1.3396902876322765
XLP_long,XLP,1.0
XLP_long,SPY,-0.17099551683798755
XLP_short,XLP,-1.0
XLP_short,SPY,0.17099551683798755
XLE_long,XLE,1.0
XLE_long,SPY,-0.5461271600651283
XLE_short,XLE,-1.0
XLE_short,SPY,0.5461271600651283
XLI_long,XLI,1.0
XLI_long,SPY,-0.7674399999385288
XLI_short,XLI,-1.0
XLI_short,SPY,0.7674399999385288
XLB_long,XLB,1.0
XLB_long,SPY,-0.6505384100344385
XLB_short,XLB,-1.0
XLB_short,SPY,0.6505384100344385
XLU_long,XLU,1.0
XLU_long,SPY,-0.49938572538082826
XLU_short,XLU,-1.0
XLU_short,SPY,0.49938572538082826
XLC_long,XLC,1.0
XLC_long,SPY,-0.7965558672523837
XLC_short,XLC,-1.0
XLC_short,SPY,0.7965558672523837
XLRE_long,XLRE,1.0
XLRE_long,SPY,-0.5876021246654656
XLRE_short,XLRE,-1.0
XLRE_short,SPY,0.5876021246654656
