portfolio_name,sym,wt
XLK_long,XLK,1.0
XLK_long,SPY,-1.422835193494886
XLK_short,XLK,-1.0
XLK_short,SPY,1.422835193494886
XLF_long,XLF,1.0
XLF_long,SPY,-0.7751343802613372
XLF_short,XLF,-1.0
XLF_short,SPY,0.7751343802613372
XLV_long,XLV,1.0
XLV_long,SPY,-0.4012525437677939
XLV_short,XLV,-1.0
XLV_short,SPY,0.4012525437677939
XLY_long,XLY,1.0
XLY_long,SPY,-1.2916380467417576
XLY_short,XLY,-1.0
XLY_short,SPY,1.2916380467417576
XLP_long,XLP,1.0
XLP_long,SPY,-0.275533997210674
XLP_short,XLP,-1.0
XLP_short,SPY,0.275533997210674
XLE_long,XLE,1.0
XLE_long,SPY,-0.35528407694016584
XLE_short,XLE,-1.0
XLE_short,SPY,0.35528407694016584
XLI_long,XLI,1.0
XLI_long,SPY,-0.7721580932844231
XLI_short,XLI,-1.0
XLI_short,SPY,0.7721580932844231
XLB_long,XLB,1.0
XLB_long,SPY,-0.6098861050212372
XLB_short,XLB,-1.0
XLB_short,SPY,0.6098861050212372
XLU_long,XLU,1.0
XLU_long,SPY,-0.5391534516391657
XLU_short,XLU,-1.0
XLU_short,SPY,0.5391534516391657
XLC_long,XLC,1.0
XLC_long,SPY,-0.8103435246775637
XLC_short,XLC,-1.0
XLC_short,SPY,0.8103435246775637
XLRE_long,XLRE,1.0
XLRE_long,SPY,-0.6919763365585281
XLRE_short,XLRE,-1.0
XLRE_short,SPY,0.6919763365585281
