portfolio_name,sym,wt
XLK_long,XLK,1.0
XLK_long,SPY,-1.455709462655727
XLK_short,XLK,-1.0
XLK_short,SPY,1.455709462655727
XLF_long,XLF,1.0
XLF_long,SPY,-0.8155634278043602
XLF_short,XLF,-1.0
XLF_short,SPY,0.8155634278043602
XLV_long,XLV,1.0
XLV_long,SPY,-0.32936598858616284
XLV_short,XLV,-1.0
XLV_short,SPY,0.32936598858616284
XLY_long,XLY,1.0
XLY_long,SPY,-1.2617529301860477
XLY_short,XLY,-1.0
XLY_short,SPY,1.2617529301860477
XLP_long,XLP,1.0
XLP_long,SPY,-0.1967671801994607
XLP_short,XLP,-1.0
XLP_short,SPY,0.1967671801994607
XLE_long,XLE,1.0
XLE_long,SPY,-0.47614452887601927
XLE_short,XLE,-1.0
XLE_short,SPY,0.47614452887601927
XLI_long,XLI,1.0
XLI_long,SPY,-0.7687166049011378
XLI_short,XLI,-1.0
XLI_short,SPY,0.7687166049011378
XLB_long,XLB,1.0
XLB_long,SPY,-0.706398970114152
XLB_short,XLB,-1.0
XLB_short,SPY,0.706398970114152
XLU_long,XLU,1.0
XLU_long,SPY,-0.5530172109018358
XLU_short,XLU,-1.0
XLU_short,SPY,0.5530172109018358
XLC_long,XLC,1.0
XLC_long,SPY,-0.8323204635821806
XLC_short,XLC,-1.0
XLC_short,SPY,0.8323204635821806
XLRE_long,XLRE,1.0
XLRE_long,SPY,-0.5462289761915341
XLRE_short,XLRE,-1.0
XLRE_short,SPY,0.5462289761915341
