portfolio_name,sym,wt
XLK_long,XLK,1.0
XLK_long,SPY,-1.3405791222283643
XLK_short,XLK,-1.0
XLK_short,SPY,1.3405791222283643
XLF_long,XLF,1.0
XLF_long,SPY,-0.8945759351656681
XLF_short,XLF,-1.0
XLF_short,SPY,0.8945759351656681
XLV_long,XLV,1.0
XLV_long,SPY,-0.41540893567666526
XLV_short,XLV,-1.0
XLV_short,SPY,0.41540893567666526
XLY_long,XLY,1.0
XLY_long,SPY,-1.3462378276283502
XLY_short,XLY,-1.0
XLY_short,SPY,1.3462378276283502
XLP_long,XLP,1.0
XLP_long,SPY,-0.2807991144381514
XLP_short,XLP,-1.0
XLP_short,SPY,0.2807991144381514
XLE_long,XLE,1.0
XLE_long,SPY,-0.3564382868041401
XLE_short,XLE,-1.0
XLE_short,SPY,0.3564382868041401
XLI_long,XLI,1.0
XLI_long,SPY,-0.7797890008448447
XLI_short,XLI,-1.0
XLI_short,SPY,0.7797890008448447
XLB_long,XLB,1.0
XLB_long,SPY,-0.6049348501395899
XLB_short,XLB,-1.0
XLB_short,SPY,0.6049348501395899
XLU_long,XLU,1.0
XLU_long,SPY,-0.3115834237660693
XLU_short,XLU,-1.0
XLU_short,SPY,0.3115834237660693
XLC_long,XLC,1.0
XLC_long,SPY,-0.8839384594184423
XLC_short,XLC,-1.0
XLC_short,SPY,0.8839384594184423
XLRE_long,XLRE,1.0
XLRE_long,SPY,-0.640279926396973
XLRE_short,XLRE,-1.0
XLRE_short,SPY,0.640279926396973
