portfolio_name,sym,wt
XLK_long,XLK,1.0
XLK_long,SPY,-1.2793839714041317
XLK_short,XLK,-1.0
XLK_short,SPY,1.2793839714041317
XLF_long,XLF,1.0
XLF_long,SPY,-0.7800315576141835
XLF_short,XLF,-1.0
XLF_short,SPY,0.7800315576141835
XLV_long,XLV,1.0
XLV_long,SPY,-0.46372280069533434
XLV_short,XLV,-1.0
XLV_short,SPY,0.46372280069533434
XLY_long,XLY,1.0
XLY_long,SPY,-1.0842981293961083
XLY_short,XLY,-1.0
XLY_short,SPY,1.0842981293961083
XLP_long,XLP,1.0
XLP_long,SPY,-0.30108693376037593
XLP_short,XLP,-1.0
XLP_short,SPY,0.30108693376037593
XLE_long,XLE,1.0
XLE_long,SPY,-0.8518403496956423
XLE_short,XLE,-1.0
XLE_short,SPY,0.8518403496956423
XLI_long,XLI,1.0
XLI_long,SPY,-0.8661168788574599
XLI_short,XLI,-1.0
XLI_short,SPY,0.8661168788574599
XLB_long,XLB,1.0
XLB_long,SPY,-0.8350834074938307
XLB_short,XLB,-1.0
XLB_short,SPY,0.8350834074938307
XLU_long,XLU,1.0
XLU_long,SPY,-0.3831848445073419
XLU_short,XLU,-1.0
XLU_short,SPY,0.3831848445073419
XLC_long,XLC,1.0
XLC_long,SPY,-0.8775419087913857
XLC_short,XLC,-1.0
XLC_short,SPY,0.8775419087913857
XLRE_long,XLRE,1.0
XLRE_long,SPY,-0.5716560870431712
XLRE_short,XLRE,-1.0
XLRE_short,SPY,0.5716560870431712
