portfolio_name,sym,wt
XLK_long,XLK,1.0
XLK_long,SPY,-1.3272463786848403
XLK_short,XLK,-1.0
XLK_short,SPY,1.3272463786848403
XLF_long,XLF,1.0
XLF_long,SPY,-0.8288543793310047
XLF_short,XLF,-1.0
XLF_short,SPY,0.8288543793310047
XLV_long,XLV,1.0
XLV_long,SPY,-0.5847557081794841
XLV_short,XLV,-1.0
XLV_short,SPY,0.5847557081794841
XLY_long,XLY,1.0
XLY_long,SPY,-1.3136876003412858
XLY_short,XLY,-1.0
XLY_short,SPY,1.3136876003412858
XLP_long,XLP,1.0
XLP_long,SPY,-0.2945842096517257
XLP_short,XLP,-1.0
XLP_short,SPY,0.2945842096517257
XLE_long,XLE,1.0
XLE_long,SPY,-0.47624274042258885
XLE_short,XLE,-1.0
XLE_short,SPY,0.47624274042258885
XLI_long,XLI,1.0
XLI_long,SPY,-0.8972945535530419
XLI_short,XLI,-1.0
XLI_short,SPY,0.8972945535530419
XLB_long,XLB,1.0
XLB_long,SPY,-0.6449183457671642
XLB_short,XLB,-1.0
XLB_short,SPY,0.6449183457671642
XLU_long,XLU,1.0
XLU_long,SPY,-0.27201076222311
XLU_short,XLU,-1.0
XLU_short,SPY,0.27201076222311
XLC_long,XLC,1.0
XLC_long,SPY,-0.8344460788698818
XLC_short,XLC,-1.0
XLC_short,SPY,0.8344460788698818
XLRE_long,XLRE,1.0
XLRE_long,SPY,-0.6394396441486049
XLRE_short,XLRE,-1.0
XLRE_short,SPY,0.6394396441486049
