portfolio_name,sym,wt
XLK_long,XLK,1.0
XLK_long,SPY,-1.346397340944879
XLK_short,XLK,-1.0
XLK_short,SPY,1.346397340944879
XLF_long,XLF,1.0
XLF_long,SPY,-0.8461165967746247
XLF_short,XLF,-1.0
XLF_short,SPY,0.8461165967746247
XLV_long,XLV,1.0
XLV_long,SPY,-0.39380233520121805
XLV_short,XLV,-1.0
XLV_short,SPY,0.39380233520121805
XLY_long,XLY,1.0
XLY_long,SPY,-1.2921475733080614
XLY_short,XLY,-1.0
XLY_short,SPY,1.2921475733080614
XLP_long,XLP,1.0
XLP_long,SPY,-0.2630383499619556
XLP_short,XLP,-1.0
XLP_short,SPY,0.2630383499619556
XLE_long,XLE,1.0
XLE_long,SPY,-0.48103265628137765
XLE_short,XLE,-1.0
XLE_short,SPY,0.48103265628137765
XLI_long,XLI,1.0
XLI_long,SPY,-0.8649925575348866
XLI_short,XLI,-1.0
XLI_short,SPY,0.8649925575348866
XLB_long,XLB,1.0
XLB_long,SPY,-0.6004239059813579
XLB_short,XLB,-1.0
XLB_short,SPY,0.6004239059813579
XLU_long,XLU,1.0
XLU_long,SPY,-0.5322827781436211
XLU_short,XLU,-1.0
XLU_short,SPY,0.5322827781436211
XLC_long,XLC,1.0
XLC_long,SPY,-0.8525121755915912
XLC_short,XLC,-1.0
XLC_short,SPY,0.8525121755915912
XLRE_long,XLRE,1.0
XLRE_long,SPY,-0.6223836179466256
XLRE_short,XLRE,-1.0
XLRE_short,SPY,0.6223836179466256
