portfolio_name,sym,wt
XLK_long,XLK,1.0
XLK_long,SPY,-1.4429693184041268
XLK_short,XLK,-1.0
XLK_short,SPY,1.4429693184041268
XLF_long,XLF,1.0
XLF_long,SPY,-0.7887067410846973
XLF_short,XLF,-1.0
XLF_short,SPY,0.7887067410846973
XLV_long,XLV,1.0
XLV_long,SPY,-0.299937061981317
XLV_short,XLV,-1.0
XLV_short,SPY,0.299937061981317
XLY_long,XLY,1.0
XLY_long,SPY,-1.268524797659196
XLY_short,XLY,-1.0
XLY_short,SPY,1.268524797659196
XLP_long,XLP,1.0
XLP_long,SPY,-0.19096940923297442
XLP_short,XLP,-1.0
XLP_short,SPY,0.19096940923297442
XLE_long,XLE,1.0
XLE_long,SPY,-0.5611059601573809
XLE_short,XLE,-1.0
XLE_short,SPY,0.5611059601573809
XLI_long,XLI,1.0
XLI_long,SPY,-0.7807722961587835
XLI_short,XLI,-1.0
XLI_short,SPY,0.7807722961587835
XLB_long,XLB,1.0
XLB_long,SPY,-0.6954266510078208
XLB_short,XLB,-1.0
XLB_short,SPY,0.6954266510078208
XLU_long,XLU,1.0
XLU_long,SPY,-0.6112038463773032
XLU_short,XLU,-1.0
XLU_short,SPY,0.6112038463773032
XLC_long,XLC,1.0
XLC_long,SPY,-0.8022244479799591
XLC_short,XLC,-1.0
XLC_short,SPY,0.8022244479799591
XLRE_long,XLRE,1.0
XLRE_long,SPY,-0.5786989451039486
XLRE_short,XLRE,-1.0
XLRE_short,SPY,0.5786989451039486
