portfolio_name,sym,wt
XLK_long,XLK,1.0
XLK_long,SPY,-1.378944165969972
XLK_short,XLK,-1.0
XLK_short,SPY,1.378944165969972
XLF_long,XLF,1.0
XLF_long,SPY,-0.8457091803152467
XLF_short,XLF,-1.0
XLF_short,SPY,0.8457091803152467
XLV_long,XLV,1.0
XLV_long,SPY,-0.4041660166882592
XLV_short,XLV,-1.0
XLV_short,SPY,0.4041660166882592
XLY_long,XLY,1.0
XLY_long,SPY,-1.2748552709434258
XLY_short,XLY,-1.0
XLY_short,SPY,1.2748552709434258
XLP_long,XLP,1.0
XLP_long,SPY,-0.25211013195420406
XLP_short,XLP,-1.0
XLP_short,SPY,0.25211013195420406
XLE_long,XLE,1.0
XLE_long,SPY,-0.3638531863461838
XLE_short,XLE,-1.0
XLE_short,SPY,0.3638531863461838
XLI_long,XLI,1.0
XLI_long,SPY,-0.8320550882305543
XLI_short,XLI,-1.0
XLI_short,SPY,0.8320550882305543
XLB_long,XLB,1.0
XLB_long,SPY,-0.5883213118026037
XLB_short,XLB,-1.0
XLB_short,SPY,0.5883213118026037
XLU_long,XLU,1.0
XLU_long,SPY,-0.42285362910014124
XLU_short,XLU,-1.0
XLU_short,SPY,0.42285362910014124
XLC_long,XLC,1.0
XLC_long,SPY,-0.8435788654762889
XLC_short,XLC,-1.0
XLC_short,SPY,0.8435788654762889
XLRE_long,XLRE,1.0
XLRE_long,SPY,-0.6296450976401633
XLRE_short,XLRE,-1.0
XLRE_short,SPY,0.6296450976401633
