portfolio_name,sym,wt
XLK_long,XLK,1.0
XLK_long,SPY,-1.393113261249508
XLK_short,XLK,-1.0
XLK_short,SPY,1.393113261249508
XLF_long,XLF,1.0
XLF_long,SPY,-0.7915453261575812
XLF_short,XLF,-1.0
XLF_short,SPY,0.7915453261575812
XLV_long,XLV,1.0
XLV_long,SPY,-0.3262279552227279
XLV_short,XLV,-1.0
XLV_short,SPY,0.3262279552227279
XLY_long,XLY,1.0
XLY_long,SPY,-1.3297463671265288
XLY_short,XLY,-1.0
XLY_short,SPY,1.3297463671265288
XLP_long,XLP,1.0
XLP_long,SPY,-0.3004548681971445
XLP_short,XLP,-1.0
XLP_short,SPY,0.3004548681971445
XLE_long,XLE,1.0
XLE_long,SPY,-0.4544075843470262
XLE_short,XLE,-1.0
XLE_short,SPY,0.4544075843470262
XLI_long,XLI,1.0
XLI_long,SPY,-0.7512369621674918
XLI_short,XLI,-1.0
XLI_short,SPY,0.7512369621674918
XLB_long,XLB,1.0
XLB_long,SPY,-0.6572252422359182
XLB_short,XLB,-1.0
XLB_short,SPY,0.6572252422359182
XLU_long,XLU,1.0
XLU_long,SPY,-0.5723534256527093
XLU_short,XLU,-1.0
XLU_short,SPY,0.5723534256527093
XLC_long,XLC,1.0
XLC_long,SPY,-0.7771355401352011
XLC_short,XLC,-1.0
XLC_short,SPY,0.7771355401352011
XLRE_long,XLRE,1.0
XLRE_long,SPY,-0.7202083943789122
XLRE_short,XLRE,-1.0
XLRE_short,SPY,0.7202083943789122
