portfolio_name,sym,wt
XLK_long,XLK,1.0
XLK_long,SPY,-1.333209742820842
XLK_short,XLK,-1.0
XLK_short,SPY,1.333209742820842
XLF_long,XLF,1.0
XLF_long,SPY,-0.8997115520855602
XLF_short,XLF,-1.0
XLF_short,SPY,0.8997115520855602
XLV_long,XLV,1.0
XLV_long,SPY,-0.4476377620559953
XLV_short,XLV,-1.0
XLV_short,SPY,0.4476377620559953
XLY_long,XLY,1.0
XLY_long,SPY,-1.303579418980873
XLY_short,XLY,-1.0
XLY_short,SPY,1.303579418980873
XLP_long,XLP,1.0
XLP_long,SPY,-0.28978006169322373
XLP_short,XLP,-1.0
XLP_short,SPY,0.28978006169322373
XLE_long,XLE,1.0
XLE_long,SPY,-0.3112871696442032
XLE_short,XLE,-1.0
XLE_short,SPY,0.3112871696442032
XLI_long,XLI,1.0
XLI_long,SPY,-0.8236545742061689
XLI_short,XLI,-1.0
XLI_short,SPY,0.8236545742061689
XLB_long,XLB,1.0
XLB_long,SPY,-0.628174502837952
XLB_short,XLB,-1.0
XLB_short,SPY,0.628174502837952
XLU_long,XLU,1.0
XLU_long,SPY,-0.3829076235289589
XLU_short,XLU,-1.0
XLU_short,SPY,0.3829076235289589
XLC_long,XLC,1.0
XLC_long,SPY,-0.884205154098045
XLC_short,XLC,-1.0
XLC_short,SPY,0.884205154098045
XLRE_long,XLRE,1.0
XLRE_long,SPY,-0.7128223276174925
XLRE_short,XLRE,-1.0
XLRE_short,SPY,0.7128223276174925
