portfolio_name,sym,wt
XLK_long,XLK,1.0
XLK_long,SPY,-1.40581188263064
XLK_short,XLK,-1.0
XLK_short,SPY,1.40581188263064
XLF_long,XLF,1.0
XLF_long,SPY,-0.7750908107648042
XLF_short,XLF,-1.0
XLF_short,SPY,0.7750908107648042
XLV_long,XLV,1.0
XLV_long,SPY,-0.4026546158573717
XLV_short,XLV,-1.0
XLV_short,SPY,0.4026546158573717
XLY_long,XLY,1.0
XLY_long,SPY,-1.32284048598826
XLY_short,XLY,-1.0
XLY_short,SPY,1.32284048598826
XLP_long,XLP,1.0
XLP_long,SPY,-0.27346388827432255
XLP_short,XLP,-1.0
XLP_short,SPY,0.27346388827432255
XLE_long,XLE,1.0
XLE_long,SPY,-0.3417757489424146
XLE_short,XLE,-1.0
XLE_short,SPY,0.3417757489424146
XLI_long,XLI,1.0
XLI_long,SPY,-0.7551832312970129
XLI_short,XLI,-1.0
XLI_short,SPY,0.7551832312970129
XLB_long,XLB,1.0
XLB_long,SPY,-0.6245609582525418
XLB_short,XLB,-1.0
XLB_short,SPY,0.6245609582525418
XLU_long,XLU,1.0
XLU_long,SPY,-0.528204287451801
XLU_short,XLU,-1.0
XLU_short,SPY,0.528204287451801
XLC_long,XLC,1.0
XLC_long,SPY,-0.7967932684494209
XLC_short,XLC,-1.0
XLC_short,SPY,0.7967932684494209
XLRE_long,XLRE,1.0
XLRE_long,SPY,-0.6780794584413469
XLRE_short,XLRE,-1.0
XLRE_short,SPY,0.6780794584413469
