portfolio_name,sym,wt
XLK_long,XLK,1.0
XLK_long,SPY,-1.4506456992122512
XLK_short,XLK,-1.0
XLK_short,SPY,1.4506456992122512
XLF_long,XLF,1.0
XLF_long,SPY,-0.7843339792533259
XLF_short,XLF,-1.0
XLF_short,SPY,0.7843339792533259
XLV_long,XLV,1.0
XLV_long,SPY,-0.2739994480712943
XLV_short,XLV,-1.0
XLV_short,SPY,0.2739994480712943
XLY_long,XLY,1.0
XLY_long,SPY,-1.267883909659001
XLY_short,XLY,-1.0
XLY_short,SPY,1.267883909659001
XLP_long,XLP,1.0
XLP_long,SPY,-0.11724410529552039
XLP_short,XLP,-1.0
XLP_short,SPY,0.11724410529552039
XLE_long,XLE,1.0
XLE_long,SPY,-0.4740507294839783
XLE_short,XLE,-1.0
XLE_short,SPY,0.4740507294839783
XLI_long,XLI,1.0
XLI_long,SPY,-0.8035618199508492
XLI_short,XLI,-1.0
XLI_short,SPY,0.8035618199508492
XLB_long,XLB,1.0
XLB_long,SPY,-0.6498359725133638
XLB_short,XLB,-1.0
XLB_short,SPY,0.6498359725133638
XLU_long,XLU,1.0
XLU_long,SPY,-0.35022600921523456
XLU_short,XLU,-1.0
XLU_short,SPY,0.35022600921523456
XLC_long,XLC,1.0
XLC_long,SPY,-0.8508394201938387
XLC_short,XLC,-1.0
XLC_short,SPY,0.8508394201938387
XLRE_long,XLRE,1.0
XLRE_long,SPY,-0.4657491274915122
XLRE_short,XLRE,-1.0
XLRE_short,SPY,0.4657491274915122
