portfolio_name,sym,wt
XLK_long,XLK,1.0
XLK_long,SPY,-1.4386814714614387
XLK_short,XLK,-1.0
XLK_short,SPY,1.4386814714614387
XLF_long,XLF,1.0
XLF_long,SPY,-0.7718713031143808
XLF_short,XLF,-1.0
XLF_short,SPY,0.7718713031143808
XLV_long,XLV,1.0
XLV_long,SPY,-0.2793186518058271
XLV_short,XLV,-1.0
XLV_short,SPY,0.2793186518058271
XLY_long,XLY,1.0
XLY_long,SPY,-1.3474103194845903
XLY_short,XLY,-1.0
XLY_short,SPY,1.3474103194845903
XLP_long,XLP,1.0
XLP_long,SPY,-0.1831304737531336
XLP_short,XLP,-1.0
XLP_short,SPY,0.1831304737531336
XLE_long,XLE,1.0
XLE_long,SPY,-0.5499440596172852
XLE_short,XLE,-1.0
XLE_short,SPY,0.5499440596172852
XLI_long,XLI,1.0
XLI_long,SPY,-0.7717516870163503
XLI_short,XLI,-1.0
XLI_short,SPY,0.7717516870163503
XLB_long,XLB,1.0
XLB_long,SPY,-0.6544422486669649
XLB_short,XLB,-1.0
XLB_short,SPY,0.6544422486669649
XLU_long,XLU,1.0
XLU_long,SPY,-0.49040291555324406
XLU_short,XLU,-1.0
XLU_short,SPY,0.49040291555324406
XLC_long,XLC,1.0
XLC_long,SPY,-0.7959601443475947
XLC_short,XLC,-1.0
XLC_short,SPY,0.7959601443475947
XLRE_long,XLRE,1.0
XLRE_long,SPY,-0.5639182952634189
XLRE_short,XLRE,-1.0
XLRE_short,SPY,0.5639182952634189
