portfolio_name,sym,wt
XLK_long,XLK,1.0
XLK_long,SPY,-1.489981106194076
XLK_short,XLK,-1.0
XLK_short,SPY,1.489981106194076
XLF_long,XLF,1.0
XLF_long,SPY,-0.7830604667298416
XLF_short,XLF,-1.0
XLF_short,SPY,0.7830604667298416
XLV_long,XLV,1.0
XLV_long,SPY,-0.3300303897490996
XLV_short,XLV,-1.0
XLV_short,SPY,0.3300303897490996
XLY_long,XLY,1.0
XLY_long,SPY,-1.217918745979434
XLY_short,XLY,-1.0
XLY_short,SPY,1.217918745979434
XLP_long,XLP,1.0
XLP_long,SPY,-0.18328680048566054
XLP_short,XLP,-1.0
XLP_short,SPY,0.18328680048566054
XLE_long,XLE,1.0
XLE_long,SPY,-0.4763747373767926
XLE_short,XLE,-1.0
XLE_short,SPY,0.4763747373767926
XLI_long,XLI,1.0
XLI_long,SPY,-0.7553060252361298
XLI_short,XLI,-1.0
XLI_short,SPY,0.7553060252361298
XLB_long,XLB,1.0
XLB_long,SPY,-0.6561949952867825
XLB_short,XLB,-1.0
XLB_short,SPY,0.6561949952867825
XLU_long,XLU,1.0
XLU_long,SPY,-0.5179908815730746
XLU_short,XLU,-1.0
XLU_short,SPY,0.5179908815730746
XLC_long,XLC,1.0
XLC_long,SPY,-0.8374119878393887
XLC_short,XLC,-1.0
XLC_short,SPY,0.8374119878393887
XLRE_long,XLRE,1.0
XLRE_long,SPY,-0.5620450796142169
XLRE_short,XLRE,-1.0
XLRE_short,SPY,0.5620450796142169
