portfolio_name,sym,wt
XLK_long,XLK,1.0
XLK_long,SPY,-1.440886594094787
XLK_short,XLK,-1.0
XLK_short,SPY,1.440886594094787
XLF_long,XLF,1.0
XLF_long,SPY,-0.8206258632460461
XLF_short,XLF,-1.0
XLF_short,SPY,0.8206258632460461
XLV_long,XLV,1.0
XLV_long,SPY,-0.34830103269055146
XLV_short,XLV,-1.0
XLV_short,SPY,0.34830103269055146
XLY_long,XLY,1.0
XLY_long,SPY,-1.2606893956497178
XLY_short,XLY,-1.0
XLY_short,SPY,1.2606893956497178
XLP_long,XLP,1.0
XLP_long,SPY,-0.21142462233184292
XLP_short,XLP,-1.0
XLP_short,SPY,0.21142462233184292
XLE_long,XLE,1.0
XLE_long,SPY,-0.48089638413222363
XLE_short,XLE,-1.0
XLE_short,SPY,0.48089638413222363
XLI_long,XLI,1.0
XLI_long,SPY,-0.7762007606967238
XLI_short,XLI,-1.0
XLI_short,SPY,0.7762007606967238
XLB_long,XLB,1.0
XLB_long,SPY,-0.7210342775813675
XLB_short,XLB,-1.0
XLB_short,SPY,0.7210342775813675
XLU_long,XLU,1.0
XLU_long,SPY,-0.568414214588905
XLU_short,XLU,-1.0
XLU_short,SPY,0.568414214588905
XLC_long,XLC,1.0
XLC_long,SPY,-0.8246294526812064
XLC_short,XLC,-1.0
XLC_short,SPY,0.8246294526812064
XLRE_long,XLRE,1.0
XLRE_long,SPY,-0.5541081185100135
XLRE_short,XLRE,-1.0
XLRE_short,SPY,0.5541081185100135
