portfolio_name,sym,wt
XLK_long,XLK,1.0
XLK_long,SPY,-1.4619671848849887
XLK_short,XLK,-1.0
XLK_short,SPY,1.4619671848849887
XLF_long,XLF,1.0
XLF_long,SPY,-0.7780702239010092
XLF_short,XLF,-1.0
XLF_short,SPY,0.7780702239010092
XLV_long,XLV,1.0
XLV_long,SPY,-0.26390282715858215
XLV_short,XLV,-1.0
XLV_short,SPY,0.26390282715858215
XLY_long,XLY,1.0
XLY_long,SPY,-1.265712566090152
XLY_short,XLY,-1.0
XLY_short,SPY,1.265712566090152
XLP_long,XLP,1.0
XLP_long,SPY,-0.10997167773236391
XLP_short,XLP,-1.0
XLP_short,SPY,0.10997167773236391
XLE_long,XLE,1.0
XLE_long,SPY,-0.4595518212973271
XLE_short,XLE,-1.0
XLE_short,SPY,0.4595518212973271
XLI_long,XLI,1.0
XLI_long,SPY,-0.7947501415959203
XLI_short,XLI,-1.0
XLI_short,SPY,0.7947501415959203
XLB_long,XLB,1.0
XLB_long,SPY,-0.6381145819954787
XLB_short,XLB,-1.0
XLB_short,SPY,0.6381145819954787
XLU_long,XLU,1.0
XLU_long,SPY,-0.3305133877395465
XLU_short,XLU,-1.0
XLU_short,SPY,0.3305133877395465
XLC_long,XLC,1.0
XLC_long,SPY,-0.8502758042512203
XLC_short,XLC,-1.0
XLC_short,SPY,0.8502758042512203
XLRE_long,XLRE,1.0
XLRE_long,SPY,-0.455124900227153
XLRE_short,XLRE,-1.0
XLRE_short,SPY,0.455124900227153
