portfolio_name,sym,wt
XLK_long,XLK,1.0
XLK_long,SPY,-1.2797786315890805
XLK_short,XLK,-1.0
XLK_short,SPY,1.2797786315890805
XLF_long,XLF,1.0
XLF_long,SPY,-0.7845348817364932
XLF_short,XLF,-1.0
XLF_short,SPY,0.7845348817364932
XLV_long,XLV,1.0
XLV_long,SPY,-0.4579110647967203
XLV_short,XLV,-1.0
XLV_short,SPY,0.4579110647967203
XLY_long,XLY,1.0
XLY_long,SPY,-1.0840944149826544
XLY_short,XLY,-1.0
XLY_short,SPY,1.0840944149826544
XLP_long,XLP,1.0
XLP_long,SPY,-0.3022307983326842
XLP_short,XLP,-1.0
XLP_short,SPY,0.3022307983326842
XLE_long,XLE,1.0
XLE_long,SPY,-0.8441575239513429
XLE_short,XLE,-1.0
XLE_short,SPY,0.8441575239513429
XLI_long,XLI,1.0
XLI_long,SPY,-0.8644329619968394
XLI_short,XLI,-1.0
XLI_short,SPY,0.8644329619968394
XLB_long,XLB,1.0
XLB_long,SPY,-0.8371329716210978
XLB_short,XLB,-1.0
XLB_short,SPY,0.8371329716210978
XLU_long,XLU,1.0
XLU_long,SPY,-0.3883322284452895
XLU_short,XLU,-1.0
XLU_short,SPY,0.3883322284452895
XLC_long,XLC,1.0
XLC_long,SPY,-0.8782692835424472
XLC_short,XLC,-1.0
XLC_short,SPY,0.8782692835424472
XLRE_long,XLRE,1.0
XLRE_long,SPY,-0.5736212527454544
XLRE_short,XLRE,-1.0
XLRE_short,SPY,0.5736212527454544
