portfolio_name,sym,wt
XLK_long,XLK,1.0
XLK_long,SPY,-1.4520171761700242
XLK_short,XLK,-1.0
XLK_short,SPY,1.4520171761700242
XLF_long,XLF,1.0
XLF_long,SPY,-0.7818626378628897
XLF_short,XLF,-1.0
XLF_short,SPY,0.7818626378628897
XLV_long,XLV,1.0
XLV_long,SPY,-0.2648686240418878
XLV_short,XLV,-1.0
XLV_short,SPY,0.2648686240418878
XLY_long,XLY,1.0
XLY_long,SPY,-1.258476373198522
XLY_short,XLY,-1.0
XLY_short,SPY,1.258476373198522
XLP_long,XLP,1.0
XLP_long,SPY,-0.12357710872148162
XLP_short,XLP,-1.0
XLP_short,SPY,0.12357710872148162
XLE_long,XLE,1.0
XLE_long,SPY,-0.48117403687060356
XLE_short,XLE,-1.0
XLE_short,SPY,0.48117403687060356
XLI_long,XLI,1.0
XLI_long,SPY,-0.7986072215285334
XLI_short,XLI,-1.0
XLI_short,SPY,0.7986072215285334
XLB_long,XLB,1.0
XLB_long,SPY,-0.6451937669182009
XLB_short,XLB,-1.0
XLB_short,SPY,0.6451937669182009
XLU_long,XLU,1.0
XLU_long,SPY,-0.34789929258099495
XLU_short,XLU,-1.0
XLU_short,SPY,0.34789929258099495
XLC_long,XLC,1.0
XLC_long,SPY,-0.8536178512832275
XLC_short,XLC,-1.0
XLC_short,SPY,0.8536178512832275
XLRE_long,XLRE,1.0
XLRE_long,SPY,-0.4652087362860622
XLRE_short,XLRE,-1.0
XLRE_short,SPY,0.4652087362860622
