portfolio_name,sym,wt
XLK_long,XLK,1.0
XLK_long,SPY,-1.4536259193348022
XLK_short,XLK,-1.0
XLK_short,SPY,1.4536259193348022
XLF_long,XLF,1.0
XLF_long,SPY,-0.7983131122532601
XLF_short,XLF,-1.0
XLF_short,SPY,0.7983131122532601
XLV_long,XLV,1.0
XLV_long,SPY,-0.3333448233512348
XLV_short,XLV,-1.0
XLV_short,SPY,0.3333448233512348
XLY_long,XLY,1.0
XLY_long,SPY,-1.2812719414377296
XLY_short,XLY,-1.0
XLY_short,SPY,1.2812719414377296
XLP_long,XLP,1.0
XLP_long,SPY,-0.20063270326979016
XLP_short,XLP,-1.0
XLP_short,SPY,0.20063270326979016
XLE_long,XLE,1.0
XLE_long,SPY,-0.4821287714769371
XLE_short,XLE,-1.0
XLE_short,SPY,0.4821287714769371
XLI_long,XLI,1.0
XLI_long,SPY,-0.7689310260810237
XLI_short,XLI,-1.0
XLI_short,SPY,0.7689310260810237
XLB_long,XLB,1.0
XLB_long,SPY,-0.6910350652075398
XLB_short,XLB,-1.0
XLB_short,SPY,0.6910350652075398
XLU_long,XLU,1.0
XLU_long,SPY,-0.519736870712482
XLU_short,XLU,-1.0
XLU_short,SPY,0.519736870712482
XLC_long,XLC,1.0
XLC_long,SPY,-0.8481774346705953
XLC_short,XLC,-1.0
XLC_short,SPY,0.8481774346705953
XLRE_long,XLRE,1.0
XLRE_long,SPY,-0.5934662897997478
XLRE_short,XLRE,-1.0
XLRE_short,SPY,0.5934662897997478
