portfolio_name,sym,wt
XLK_long,XLK,1.0
XLK_long,SPY,-1.2828143856874359
XLK_short,XLK,-1.0
XLK_short,SPY,1.2828143856874359
XLF_long,XLF,1.0
XLF_long,SPY,-0.7716931698111811
XLF_short,XLF,-1.0
XLF_short,SPY,0.7716931698111811
XLV_long,XLV,1.0
XLV_long,SPY,-0.4763876052865141
XLV_short,XLV,-1.0
XLV_short,SPY,0.4763876052865141
XLY_long,XLY,1.0
XLY_long,SPY,-1.1014776456983673
XLY_short,XLY,-1.0
XLY_short,SPY,1.1014776456983673
XLP_long,XLP,1.0
XLP_long,SPY,-0.28384993071196885
XLP_short,XLP,-1.0
XLP_short,SPY,0.28384993071196885
XLE_long,XLE,1.0
XLE_long,SPY,-0.8327594626607229
XLE_short,XLE,-1.0
XLE_short,SPY,0.8327594626607229
XLI_long,XLI,1.0
XLI_long,SPY,-0.8677616646687332
XLI_short,XLI,-1.0
XLI_short,SPY,0.8677616646687332
XLB_long,XLB,1.0
XLB_long,SPY,-0.8294860341258339
XLB_short,XLB,-1.0
XLB_short,SPY,0.8294860341258339
XLU_long,XLU,1.0
XLU_long,SPY,-0.35506852336818256
XLU_short,XLU,-1.0
XLU_short,SPY,0.35506852336818256
XLC_long,XLC,1.0
XLC_long,SPY,-0.8719365310813293
XLC_short,XLC,-1.0
XLC_short,SPY,0.8719365310813293
XLRE_long,XLRE,1.0
XLRE_long,SPY,-0.5525887932777254
XLRE_short,XLRE,-1.0
XLRE_short,SPY,0.5525887932777254
