portfolio_name,sym,wt
XLK_long,XLK,1.0
XLK_long,SPY,-1.3595401353860532
XLK_short,XLK,-1.0
XLK_short,SPY,1.3595401353860532
XLF_long,XLF,1.0
XLF_long,SPY,-0.9439805814583502
XLF_short,XLF,-1.0
XLF_short,SPY,0.9439805814583502
XLV_long,XLV,1.0
XLV_long,SPY,-0.31060609505006626
XLV_short,XLV,-1.0
XLV_short,SPY,0.31060609505006626
XLY_long,XLY,1.0
XLY_long,SPY,-1.1750835552000916
XLY_short,XLY,-1.0
XLY_short,SPY,1.1750835552000916
XLP_long,XLP,1.0
XLP_long,SPY,-0.1582073727388193
XLP_short,XLP,-1.0
XLP_short,SPY,0.1582073727388193
XLE_long,XLE,1.0
XLE_long,SPY,-0.855455987882779
XLE_short,XLE,-1.0
XLE_short,SPY,0.855455987882779
XLI_long,XLI,1.0
XLI_long,SPY,-0.9733350780120412
XLI_short,XLI,-1.0
XLI_short,SPY,0.9733350780120412
XLB_long,XLB,1.0
XLB_long,SPY,-0.8217957207589192
XLB_short,XLB,-1.0
XLB_short,SPY,0.8217957207589192
XLU_long,XLU,1.0
XLU_long,SPY,-0.4020734097125196
XLU_short,XLU,-1.0
XLU_short,SPY,0.4020734097125196
XLC_long,XLC,1.0
XLC_long,SPY,-0.9093338053897114
XLC_short,XLC,-1.0
XLC_short,SPY,0.9093338053897114
XLRE_long,XLRE,1.0
XLRE_long,SPY,-0.6121638480176887
XLRE_short,XLRE,-1.0
XLRE_short,SPY,0.6121638480176887
