portfolio_name,sym,wt
XLK_long,XLK,1.0
XLK_long,SPY,-1.3379054332180087
XLK_short,XLK,-1.0
XLK_short,SPY,1.3379054332180087
XLF_long,XLF,1.0
XLF_long,SPY,-0.8372672377246493
XLF_short,XLF,-1.0
XLF_short,SPY,0.8372672377246493
XLV_long,XLV,1.0
XLV_long,SPY,-0.5920897493617426
XLV_short,XLV,-1.0
XLV_short,SPY,0.5920897493617426
XLY_long,XLY,1.0
XLY_long,SPY,-1.3109836307047926
XLY_short,XLY,-1.0
XLY_short,SPY,1.3109836307047926
XLP_long,XLP,1.0
XLP_long,SPY,-0.3171496256988011
XLP_short,XLP,-1.0
XLP_short,SPY,0.3171496256988011
XLE_long,XLE,1.0
XLE_long,SPY,-0.44401624036611403
XLE_short,XLE,-1.0
XLE_short,SPY,0.44401624036611403
XLI_long,XLI,1.0
XLI_long,SPY,-0.890295855655743
XLI_short,XLI,-1.0
XLI_short,SPY,0.890295855655743
XLB_long,XLB,1.0
XLB_long,SPY,-0.6173882364439779
XLB_short,XLB,-1.0
XLB_short,SPY,0.6173882364439779
XLU_long,XLU,1.0
XLU_long,SPY,-0.3043034609702409
XLU_short,XLU,-1.0
XLU_short,SPY,0.3043034609702409
XLC_long,XLC,1.0
XLC_long,SPY,-0.8270242212075083
XLC_short,XLC,-1.0
XLC_short,SPY,0.8270242212075083
XLRE_long,XLRE,1.0
XLRE_long,SPY,-0.6610390235907918
XLRE_short,XLRE,-1.0
XLRE_short,SPY,0.6610390235907918
