portfolio_name,sym,wt
XLK_long,XLK,1.0
XLK_long,SPY,-1.426654946283324
XLK_short,XLK,-1.0
XLK_short,SPY,1.426654946283324
XLF_long,XLF,1.0
XLF_long,SPY,-0.7491135064187788
XLF_short,XLF,-1.0
XLF_short,SPY,0.7491135064187788
XLV_long,XLV,1.0
XLV_long,SPY,-0.383100595394954
XLV_short,XLV,-1.0
XLV_short,SPY,0.383100595394954
XLY_long,XLY,1.0
XLY_long,SPY,-1.2972741374167909
XLY_short,XLY,-1.0
XLY_short,SPY,1.2972741374167909
XLP_long,XLP,1.0
XLP_long,SPY,-0.28874645734516374
XLP_short,XLP,-1.0
XLP_short,SPY,0.28874645734516374
XLE_long,XLE,1.0
XLE_long,SPY,-0.37010527216470973
XLE_short,XLE,-1.0
XLE_short,SPY,0.37010527216470973
XLI_long,XLI,1.0
XLI_long,SPY,-0.7607731610152894
XLI_short,XLI,-1.0
XLI_short,SPY,0.7607731610152894
XLB_long,XLB,1.0
XLB_long,SPY,-0.6194334495920752
XLB_short,XLB,-1.0
XLB_short,SPY,0.6194334495920752
XLU_long,XLU,1.0
XLU_long,SPY,-0.5345604882203466
XLU_short,XLU,-1.0
XLU_short,SPY,0.5345604882203466
XLC_long,XLC,1.0
XLC_long,SPY,-0.8001848266963895
XLC_short,XLC,-1.0
XLC_short,SPY,0.8001848266963895
XLRE_long,XLRE,1.0
XLRE_long,SPY,-0.6497175175086967
XLRE_short,XLRE,-1.0
XLRE_short,SPY,0.6497175175086967
