portfolio_name,sym,wt
XLK_long,XLK,1.0
XLK_long,SPY,-1.2873310407086649
XLK_short,XLK,-1.0
XLK_short,SPY,1.2873310407086649
XLF_long,XLF,1.0
XLF_long,SPY,-0.7662402571125317
XLF_short,XLF,-1.0
XLF_short,SPY,0.7662402571125317
XLV_long,XLV,1.0
XLV_long,SPY,-0.4016381929087537
XLV_short,XLV,-1.0
XLV_short,SPY,0.4016381929087537
XLY_long,XLY,1.0
XLY_long,SPY,-1.0815553516487084
XLY_short,XLY,-1.0
XLY_short,SPY,1.0815553516487084
XLP_long,XLP,1.0
XLP_long,SPY,-0.26532754321282603
XLP_short,XLP,-1.0
XLP_short,SPY,0.26532754321282603
XLE_long,XLE,1.0
XLE_long,SPY,-0.8606982909578592
XLE_short,XLE,-1.0
XLE_short,SPY,0.8606982909578592
XLI_long,XLI,1.0
XLI_long,SPY,-0.8646471621771602
XLI_short,XLI,-1.0
XLI_short,SPY,0.8646471621771602
XLB_long,XLB,1.0
XLB_long,SPY,-0.8279518165463401
XLB_short,XLB,-1.0
XLB_short,SPY,0.8279518165463401
XLU_long,XLU,1.0
XLU_long,SPY,-0.3616448973537584
XLU_short,XLU,-1.0
XLU_short,SPY,0.3616448973537584
XLC_long,XLC,1.0
XLC_long,SPY,-0.8608764861105167
XLC_short,XLC,-1.0
XLC_short,SPY,0.8608764861105167
XLRE_long,XLRE,1.0
XLRE_long,SPY,-0.564013430615092
XLRE_short,XLRE,-1.0
XLRE_short,SPY,0.564013430615092
