portfolio_name,sym,wt
XLK_long,XLK,1.0
XLK_long,SPY,-1.479714475643871
XLK_short,XLK,-1.0
XLK_short,SPY,1.479714475643871
XLF_long,XLF,1.0
XLF_long,SPY,-0.7696810487363392
XLF_short,XLF,-1.0
XLF_short,SPY,0.7696810487363392
XLV_long,XLV,1.0
XLV_long,SPY,-0.3086085832415019
XLV_short,XLV,-1.0
XLV_short,SPY,0.3086085832415019
XLY_long,XLY,1.0
XLY_long,SPY,-1.2493104131815072
XLY_short,XLY,-1.0
XLY_short,SPY,1.2493104131815072
XLP_long,XLP,1.0
XLP_long,SPY,-0.1761689629481059
XLP_short,XLP,-1.0
XLP_short,SPY,0.1761689629481059
XLE_long,XLE,1.0
XLE_long,SPY,-0.495300854956599
XLE_short,XLE,-1.0
XLE_short,SPY,0.495300854956599
XLI_long,XLI,1.0
XLI_long,SPY,-0.7592728553060645
XLI_short,XLI,-1.0
XLI_short,SPY,0.7592728553060645
XLB_long,XLB,1.0
XLB_long,SPY,-0.6372831507624998
XLB_short,XLB,-1.0
XLB_short,SPY,0.6372831507624998
XLU_long,XLU,1.0
XLU_long,SPY,-0.4803960856614276
XLU_short,XLU,-1.0
XLU_short,SPY,0.4803960856614276
XLC_long,XLC,1.0
XLC_long,SPY,-0.8453083013880814
XLC_short,XLC,-1.0
XLC_short,SPY,0.8453083013880814
XLRE_long,XLRE,1.0
XLRE_long,SPY,-0.5238865353734163
XLRE_short,XLRE,-1.0
XLRE_short,SPY,0.5238865353734163
