portfolio_name,sym,wt
XLK_long,XLK,1.0
XLK_long,SPY,-1.483827918286605
XLK_short,XLK,-1.0
XLK_short,SPY,1.483827918286605
XLF_long,XLF,1.0
XLF_long,SPY,-0.785105266248019
XLF_short,XLF,-1.0
XLF_short,SPY,0.785105266248019
XLV_long,XLV,1.0
XLV_long,SPY,-0.32588425821535516
XLV_short,XLV,-1.0
XLV_short,SPY,0.32588425821535516
XLY_long,XLY,1.0
XLY_long,SPY,-1.2319036997463084
XLY_short,XLY,-1.0
XLY_short,SPY,1.2319036997463084
XLP_long,XLP,1.0
XLP_long,SPY,-0.17285123569703692
XLP_short,XLP,-1.0
XLP_short,SPY,0.17285123569703692
XLE_long,XLE,1.0
XLE_long,SPY,-0.5018062185807209
XLE_short,XLE,-1.0
XLE_short,SPY,0.5018062185807209
XLI_long,XLI,1.0
XLI_long,SPY,-0.7667706537798384
XLI_short,XLI,-1.0
XLI_short,SPY,0.7667706537798384
XLB_long,XLB,1.0
XLB_long,SPY,-0.6470381794675398
XLB_short,XLB,-1.0
XLB_short,SPY,0.6470381794675398
XLU_long,XLU,1.0
XLU_long,SPY,-0.5076837413191644
XLU_short,XLU,-1.0
XLU_short,SPY,0.5076837413191644
XLC_long,XLC,1.0
XLC_long,SPY,-0.8420814064877692
XLC_short,XLC,-1.0
XLC_short,SPY,0.8420814064877692
XLRE_long,XLRE,1.0
XLRE_long,SPY,-0.5455372180761514
XLRE_short,XLRE,-1.0
XLRE_short,SPY,0.5455372180761514
