portfolio_name,sym,wt
XLK_long,XLK,1.0
XLK_long,SPY,-1.3417633611187538
XLK_short,XLK,-1.0
XLK_short,SPY,1.3417633611187538
XLF_long,XLF,1.0
XLF_long,SPY,-0.8534701640110084
XLF_short,XLF,-1.0
XLF_short,SPY,0.8534701640110084
XLV_long,XLV,1.0
XLV_long,SPY,-0.4759025758248496
XLV_short,XLV,-1.0
XLV_short,SPY,0.4759025758248496
XLY_long,XLY,1.0
XLY_long,SPY,-1.3489316827655815
XLY_short,XLY,-1.0
XLY_short,SPY,1.3489316827655815
XLP_long,XLP,1.0
XLP_long,SPY,-0.3236870081024557
XLP_short,XLP,-1.0
XLP_short,SPY,0.3236870081024557
XLE_long,XLE,1.0
XLE_long,SPY,-0.2656764488876098
XLE_short,XLE,-1.0
XLE_short,SPY,0.2656764488876098
XLI_long,XLI,1.0
XLI_long,SPY,-0.8293475060489234
XLI_short,XLI,-1.0
XLI_short,SPY,0.8293475060489234
XLB_long,XLB,1.0
XLB_long,SPY,-0.61194835130762
XLB_short,XLB,-1.0
XLB_short,SPY,0.61194835130762
XLU_long,XLU,1.0
XLU_long,SPY,-0.2803252065524306
XLU_short,XLU,-1.0
XLU_short,SPY,0.2803252065524306
XLC_long,XLC,1.0
XLC_long,SPY,-0.8882528326680168
XLC_short,XLC,-1.0
XLC_short,SPY,0.8882528326680168
XLRE_long,XLRE,1.0
XLRE_long,SPY,-0.7593572779811052
XLRE_short,XLRE,-1.0
XLRE_short,SPY,0.7593572779811052
