portfolio_name,sym,wt
XLK_long,XLK,1.0
XLK_long,SPY,-1.4269758792511196
XLK_short,XLK,-1.0
XLK_short,SPY,1.4269758792511196
XLF_long,XLF,1.0
XLF_long,SPY,-0.8730457162243599
XLF_short,XLF,-1.0
XLF_short,SPY,0.8730457162243599
XLV_long,XLV,1.0
XLV_long,SPY,-0.23650023823477098
XLV_short,XLV,-1.0
XLV_short,SPY,0.23650023823477098
XLY_long,XLY,1.0
XLY_long,SPY,-1.238418085773552
XLY_short,XLY,-1.0
XLY_short,SPY,1.238418085773552
XLP_long,XLP,1.0
XLP_long,SPY,-0.048237218302833715
XLP_short,XLP,-1.0
XLP_short,SPY,0.048237218302833715
XLE_long,XLE,1.0
XLE_long,SPY,-0.6397395037194405
XLE_short,XLE,-1.0
XLE_short,SPY,0.6397395037194405
XLI_long,XLI,1.0
XLI_long,SPY,-0.8832320710065891
XLI_short,XLI,-1.0
XLI_short,SPY,0.8832320710065891
XLB_long,XLB,1.0
XLB_long,SPY,-0.7500250913818023
XLB_short,XLB,-1.0
XLB_short,SPY,0.7500250913818023
XLU_long,XLU,1.0
XLU_long,SPY,-0.26259492355523373
XLU_short,XLU,-1.0
XLU_short,SPY,0.26259492355523373
XLC_long,XLC,1.0
XLC_long,SPY,-0.8790200249923851
XLC_short,XLC,-1.0
XLC_short,SPY,0.8790200249923851
XLRE_long,XLRE,1.0
XLRE_long,SPY,-0.5102344594839091
XLRE_short,XLRE,-1.0
XLRE_short,SPY,0.5102344594839091
